,rgi_reg,model_author,temp_ch_ipcc,gcm_period_scenario,min_perc_change,resp_time_-50%,resp_time_-80%,resp_time_-90%,diff_resp_time_-50%,diff_resp_time_-80%,diff_resp_time_-90%
5396,RGI17,GloGEMflow,3.541685753482952,mri-esm2-0_2061-2080_ssp585,25,18.0,41.0,57.0,-10.0,-23.0,-37.0
5397,RGI17,GloGEMflow,3.646967337572662,ukesm1-0-ll_2041-2060_ssp585,25,14.0,29.0,37.0,-11.5,-28.0,-44.0
5398,RGI17,GloGEMflow,3.811452139882864,mri-esm2-0_2081-2100_ssp370,25,16.0,34.0,46.0,-8.5,-21.0,-31.0
5399,RGI17,GloGEMflow,3.9907986846486527,mpi-esm1-2-hr_2081-2100_ssp585,25,14.0,29.0,38.0,-10.5,-26.5,-40.5
5400,RGI17,GloGEMflow,4.001455331400752,gfdl-esm4_2081-2100_ssp585,25,15.0,30.0,39.0,-10.5,-29.5,-47.0
5401,RGI17,GloGEMflow,4.16009837781178,ipsl-cm6a-lr_2061-2080_ssp585,25,14.0,28.0,38.0,-10.0,-25.5,-37.0
5402,RGI17,GloGEMflow,4.439976778002009,ukesm1-0-ll_2061-2080_ssp370,25,12.0,23.0,30.0,-8.5,-20.0,-27.5
5403,RGI17,GloGEMflow,4.5943250252311145,mri-esm2-0_2081-2100_ssp585,25,14.0,30.0,40.0,-8.0,-17.0,-23.0
5404,RGI17,GloGEMflow,4.677751174879019,ipsl-cm6a-lr_2081-2100_ssp370,25,13.0,25.0,33.0,-9.0,-21.5,-29.5
5405,RGI17,GloGEMflow,5.23054329301376,ukesm1-0-ll_2061-2080_ssp585,25,11.0,20.0,25.0,-8.0,-17.5,-24.0
5406,RGI17,GloGEMflow,5.840495049230714,ukesm1-0-ll_2081-2100_ssp370,25,10.0,18.0,23.0,-6.5,-14.5,-20.0
5407,RGI17,GloGEMflow,5.849304978170279,ipsl-cm6a-lr_2081-2100_ssp585,25,11.0,22.0,28.0,-7.5,-16.0,-23.0
5408,RGI17,GloGEMflow,6.884360785697311,ukesm1-0-ll_2081-2100_ssp585,25,10.0,15.0,20.0,-4.0,-12.5,-16.5
5409,RGI17,OGGM_v16,0.3028923844731737,ipsl-cm6a-lr_1951-1970_hist,25,58.0,154.0,262.0,13.0,43.0,91.0
5410,RGI17,OGGM_v16,0.9014667339962784,gfdl-esm4_1995-2014_hist,25,49.0,132.0,219.0,3.0,8.0,46.0
5411,RGI17,OGGM_v16,0.9049395549636868,mpi-esm1-2-hr_1995-2014_hist,25,51.0,132.0,222.0,10.0,16.0,66.0
5412,RGI17,OGGM_v16,0.913313145803356,ipsl-cm6a-lr_1995-2014_hist,25,49.0,122.0,196.0,8.0,18.0,42.0
5413,RGI17,OGGM_v16,0.9222489478058092,mri-esm2-0_1995-2014_hist,25,48.0,123.0,197.0,1.0,0.0,7.0
5414,RGI17,OGGM_v16,1.0587674077643272,ukesm1-0-ll_1995-2014_hist,25,47.0,113.0,174.0,7.0,21.0,32.0
5415,RGI17,OGGM_v16,1.4691135287002737,mpi-esm1-2-hr_2021-2040_ssp126,25,44.0,106.0,166.0,7.0,17.0,36.0
5416,RGI17,OGGM_v16,1.4885639337566965,gfdl-esm4_2021-2040_ssp370,25,42.0,97.0,148.0,2.5,3.5,5.0
5417,RGI17,OGGM_v16,1.4937790687750323,mpi-esm1-2-hr_2021-2040_ssp370,25,44.0,112.0,179.0,2.0,0.0,4.0
5418,RGI17,OGGM_v16,1.493791625332881,gfdl-esm4_2021-2040_ssp126,25,44.0,101.0,166.0,4.0,3.0,13.0
5419,RGI17,OGGM_v16,1.5283027574212975,mpi-esm1-2-hr_2021-2040_ssp585,25,44.0,110.0,181.0,6.0,9.0,35.0
5420,RGI17,OGGM_v16,1.5298023875255358,gfdl-esm4_2021-2040_ssp585,25,38.0,86.0,122.0,2.0,2.0,-0.5
5421,RGI17,OGGM_v16,1.636714986028974,ipsl-cm6a-lr_2021-2040_ssp126,25,37.0,82.0,122.0,0.0,-3.0,-30.0
5422,RGI17,OGGM_v16,1.656830649489223,mpi-esm1-2-hr_2041-2060_ssp126,25,45.0,111.0,176.0,10.0,24.0,50.0
5423,RGI17,OGGM_v16,1.6599956464695365,mpi-esm1-2-hr_2081-2100_ssp126,25,41.0,94.0,137.0,7.0,12.0,13.0
5424,RGI17,OGGM_v16,1.664909941388102,ipsl-cm6a-lr_2021-2040_ssp585,25,39.0,89.0,127.0,2.5,4.5,4.5
5425,RGI17,OGGM_v16,1.6781632715811343,ipsl-cm6a-lr_2021-2040_ssp370,25,37.0,83.0,117.0,1.5,0.5,-1.0
5426,RGI17,OGGM_v16,1.6787497715238051,gfdl-esm4_2041-2060_ssp126,25,44.0,100.0,154.0,5.0,7.0,19.0
5427,RGI17,OGGM_v16,1.6844760802167618,gfdl-esm4_2081-2100_ssp126,25,40.0,92.0,131.0,2.0,3.0,2.0
5428,RGI17,OGGM_v16,1.695689895147091,mpi-esm1-2-hr_2061-2080_ssp126,25,39.0,85.0,117.0,3.0,1.0,0.0
5429,RGI17,OGGM_v16,1.7054887108734946,mri-esm2-0_2021-2040_ssp370,25,42.0,107.0,166.0,5.0,12.0,16.0
5430,RGI17,OGGM_v16,1.7263241376269964,mri-esm2-0_2021-2040_ssp126,25,41.0,92.0,133.0,3.0,2.0,2.0
5431,RGI17,OGGM_v16,1.7300556075408982,gfdl-esm4_2061-2080_ssp126,25,40.0,91.0,129.0,2.5,2.5,2.5
5432,RGI17,OGGM_v16,1.9117346788457827,mri-esm2-0_2021-2040_ssp585,25,42.0,100.0,154.0,5.0,4.0,19.0
5433,RGI17,OGGM_v16,1.9477879408841847,mri-esm2-0_2081-2100_ssp126,25,32.0,75.0,102.0,-1.0,-7.5,-39.5
5434,RGI17,OGGM_v16,1.996245046811256,mri-esm2-0_2041-2060_ssp126,25,39.0,86.0,128.0,2.0,1.5,2.0
5435,RGI17,OGGM_v16,2.049075466844948,ipsl-cm6a-lr_2041-2060_ssp126,25,37.0,90.0,134.0,2.5,5.5,8.0
5436,RGI17,OGGM_v16,2.0496075314919837,gfdl-esm4_2041-2060_ssp370,25,37.0,85.0,121.0,2.0,2.0,1.0
5437,RGI17,OGGM_v16,2.0912659163195166,mri-esm2-0_2061-2080_ssp126,25,38.0,86.0,118.0,2.0,1.0,0.0
5438,RGI17,OGGM_v16,2.092677030991532,mpi-esm1-2-hr_2041-2060_ssp370,25,35.0,81.0,113.0,1.0,-1.0,-7.5
5439,RGI17,OGGM_v16,2.1396524250416253,mpi-esm1-2-hr_2041-2060_ssp585,25,36.0,81.0,119.0,1.0,0.0,-6.0
5440,RGI17,OGGM_v16,2.1712205231308155,ipsl-cm6a-lr_2081-2100_ssp126,25,34.0,75.0,104.0,-0.5,-7.0,-33.5
5441,RGI17,OGGM_v16,2.1761438977250376,ukesm1-0-ll_2021-2040_ssp126,25,36.0,85.0,125.0,2.0,2.0,7.0
5442,RGI17,OGGM_v16,2.189115489502097,gfdl-esm4_2041-2060_ssp585,25,36.0,80.0,109.0,0.5,-5.5,-31.0
5443,RGI17,OGGM_v16,2.191208340613269,ipsl-cm6a-lr_2061-2080_ssp126,25,35.0,81.0,111.0,-0.5,-5.5,-32.0
5444,RGI17,OGGM_v16,2.3197325111266047,ukesm1-0-ll_2021-2040_ssp585,25,37.0,82.0,125.0,-0.5,-6.0,-24.5
5445,RGI17,OGGM_v16,2.3233173057330725,ukesm1-0-ll_2021-2040_ssp370,25,36.0,81.0,127.0,1.5,1.5,0.0
5446,RGI17,OGGM_v16,2.404955505633247,mri-esm2-0_2041-2060_ssp370,25,35.0,77.0,115.0,-1.0,-7.5,-38.5
5447,RGI17,OGGM_v16,2.5948271367994478,ipsl-cm6a-lr_2041-2060_ssp370,25,33.0,77.0,120.0,1.0,1.0,-4.0
5448,RGI17,OGGM_v16,2.687006726396547,mri-esm2-0_2041-2060_ssp585,25,33.0,76.0,116.0,0.5,-2.5,-10.0
5449,RGI17,OGGM_v16,2.718961154542893,mpi-esm1-2-hr_2061-2080_ssp370,25,33.0,81.0,124.0,1.0,-0.5,-14.0
5450,RGI17,OGGM_v16,2.7398348752990143,ukesm1-0-ll_2041-2060_ssp126,25,31.0,72.0,104.0,-1.0,-5.0,-26.5
5451,RGI17,OGGM_v16,2.8141615409733487,gfdl-esm4_2061-2080_ssp370,25,35.0,82.0,131.0,0.5,0.0,-10.5
5452,RGI17,OGGM_v16,2.843937216517189,ipsl-cm6a-lr_2041-2060_ssp585,25,32.0,74.0,109.0,1.5,1.0,-3.0
5453,RGI17,OGGM_v16,2.950346953824412,mpi-esm1-2-hr_2061-2080_ssp585,25,33.0,78.0,116.0,1.5,1.0,-7.0
5454,RGI17,OGGM_v16,2.951472321285355,ukesm1-0-ll_2061-2080_ssp126,25,32.0,72.0,112.0,-0.5,-5.5,-20.5
5455,RGI17,OGGM_v16,3.038482494458876,ukesm1-0-ll_2081-2100_ssp126,25,30.0,69.0,97.0,0.0,-4.5,-19.5
5456,RGI17,OGGM_v16,3.048039247761285,gfdl-esm4_2061-2080_ssp585,25,33.0,80.0,127.0,1.5,0.5,-3.5
5457,RGI17,OGGM_v16,3.105613246951532,mri-esm2-0_2061-2080_ssp370,25,28.0,64.0,92.0,0.0,-1.5,-7.0
5458,RGI17,OGGM_v16,3.414119753355767,ukesm1-0-ll_2041-2060_ssp370,25,26.0,58.0,80.0,0.5,-0.5,-4.0
5459,RGI17,OGGM_v16,3.4545105505178424,mpi-esm1-2-hr_2081-2100_ssp370,25,30.0,68.0,99.0,2.0,3.0,2.0
5460,RGI17,OGGM_v16,3.5131147480935234,ipsl-cm6a-lr_2061-2080_ssp370,25,28.0,64.0,90.0,1.0,2.0,0.0
5461,RGI17,OGGM_v16,3.5323191142029637,gfdl-esm4_2081-2100_ssp370,25,31.0,69.0,100.0,1.5,1.0,-4.0
5462,RGI17,OGGM_v16,3.541685753482952,mri-esm2-0_2061-2080_ssp585,25,29.0,64.0,91.0,1.0,0.0,-3.0
5463,RGI17,OGGM_v16,3.646967337572662,ukesm1-0-ll_2041-2060_ssp585,25,26.0,57.0,78.0,0.5,0.0,-3.0
5464,RGI17,OGGM_v16,3.811452139882864,mri-esm2-0_2081-2100_ssp370,25,26.0,57.0,79.0,1.5,2.0,2.0
5465,RGI17,OGGM_v16,3.9907986846486527,mpi-esm1-2-hr_2081-2100_ssp585,25,26.0,58.0,79.0,1.5,2.5,0.5
5466,RGI17,OGGM_v16,4.001455331400752,gfdl-esm4_2081-2100_ssp585,25,27.0,63.0,88.0,1.5,3.5,2.0
5467,RGI17,OGGM_v16,4.16009837781178,ipsl-cm6a-lr_2061-2080_ssp585,25,25.0,56.0,76.0,1.0,2.5,1.0
5468,RGI17,OGGM_v16,4.439976778002009,ukesm1-0-ll_2061-2080_ssp370,25,21.0,44.0,58.0,0.5,1.0,0.5
5469,RGI17,OGGM_v16,4.5943250252311145,mri-esm2-0_2081-2100_ssp585,25,23.0,50.0,66.0,1.0,3.0,3.0
5470,RGI17,OGGM_v16,4.677751174879019,ipsl-cm6a-lr_2081-2100_ssp370,25,23.0,49.0,65.0,1.0,2.5,2.5
5471,RGI17,OGGM_v16,5.23054329301376,ukesm1-0-ll_2061-2080_ssp585,25,20.0,40.0,52.0,1.0,2.5,3.0
5472,RGI17,OGGM_v16,5.840495049230714,ukesm1-0-ll_2081-2100_ssp370,25,18.0,35.0,47.0,1.5,2.5,4.0
5473,RGI17,OGGM_v16,5.849304978170279,ipsl-cm6a-lr_2081-2100_ssp585,25,20.0,41.0,54.0,1.5,3.0,3.0
5474,RGI17,OGGM_v16,6.884360785697311,ukesm1-0-ll_2081-2100_ssp585,25,15.0,31.0,42.0,1.0,3.5,5.5
5475,RGI17,PyGEM-OGGM_v13,0.3028923844731737,ipsl-cm6a-lr_1951-1970_hist,25,45.0,111.0,161.0,0.0,0.0,-10.0
5476,RGI17,PyGEM-OGGM_v13,0.9014667339962784,gfdl-esm4_1995-2014_hist,25,46.0,124.0,173.0,0.0,0.0,0.0
5477,RGI17,PyGEM-OGGM_v13,0.9049395549636868,mpi-esm1-2-hr_1995-2014_hist,25,41.0,116.0,156.0,0.0,0.0,0.0
5478,RGI17,PyGEM-OGGM_v13,0.913313145803356,ipsl-cm6a-lr_1995-2014_hist,25,41.0,104.0,154.0,0.0,0.0,0.0
5479,RGI17,PyGEM-OGGM_v13,0.9222489478058092,mri-esm2-0_1995-2014_hist,25,47.0,128.0,190.0,0.0,5.0,0.0
5480,RGI17,PyGEM-OGGM_v13,1.4691135287002737,mpi-esm1-2-hr_2021-2040_ssp126,25,37.0,89.0,130.0,0.0,0.0,0.0
5481,RGI17,PyGEM-OGGM_v13,1.4885639337566965,gfdl-esm4_2021-2040_ssp370,25,37.0,90.0,138.0,-2.5,-3.5,-5.0
5482,RGI17,PyGEM-OGGM_v13,1.4937790687750323,mpi-esm1-2-hr_2021-2040_ssp370,25,42.0,114.0,175.0,0.0,2.0,0.0
5483,RGI17,PyGEM-OGGM_v13,1.493791625332881,gfdl-esm4_2021-2040_ssp126,25,40.0,98.0,153.0,0.0,0.0,0.0
5484,RGI17,PyGEM-OGGM_v13,1.5283027574212975,mpi-esm1-2-hr_2021-2040_ssp585,25,38.0,101.0,146.0,0.0,0.0,0.0
5485,RGI17,PyGEM-OGGM_v13,1.5298023875255358,gfdl-esm4_2021-2040_ssp585,25,34.0,82.0,123.0,-2.0,-2.0,0.5
5486,RGI17,PyGEM-OGGM_v13,1.636714986028974,ipsl-cm6a-lr_2021-2040_ssp126,25,37.0,88.0,182.0,0.0,3.0,30.0
5487,RGI17,PyGEM-OGGM_v13,1.656830649489223,mpi-esm1-2-hr_2041-2060_ssp126,25,35.0,87.0,126.0,0.0,0.0,0.0
5488,RGI17,PyGEM-OGGM_v13,1.6599956464695365,mpi-esm1-2-hr_2081-2100_ssp126,25,34.0,82.0,124.0,0.0,0.0,0.0
5489,RGI17,PyGEM-OGGM_v13,1.664909941388102,ipsl-cm6a-lr_2021-2040_ssp585,25,34.0,80.0,118.0,-2.5,-4.5,-4.5
5490,RGI17,PyGEM-OGGM_v13,1.6781632715811343,ipsl-cm6a-lr_2021-2040_ssp370,25,34.0,82.0,119.0,-1.5,-0.5,1.0
5491,RGI17,PyGEM-OGGM_v13,1.6787497715238051,gfdl-esm4_2041-2060_ssp126,25,39.0,93.0,135.0,0.0,0.0,0.0
5492,RGI17,PyGEM-OGGM_v13,1.6844760802167618,gfdl-esm4_2081-2100_ssp126,25,36.0,86.0,127.0,-2.0,-3.0,-2.0
5493,RGI17,PyGEM-OGGM_v13,1.695689895147091,mpi-esm1-2-hr_2061-2080_ssp126,25,36.0,84.0,125.0,0.0,0.0,8.0
5494,RGI17,PyGEM-OGGM_v13,1.7054887108734946,mri-esm2-0_2021-2040_ssp370,25,37.0,95.0,150.0,0.0,0.0,0.0
5495,RGI17,PyGEM-OGGM_v13,1.7263241376269964,mri-esm2-0_2021-2040_ssp126,25,38.0,90.0,131.0,0.0,0.0,0.0
5496,RGI17,PyGEM-OGGM_v13,1.7300556075408982,gfdl-esm4_2061-2080_ssp126,25,35.0,86.0,124.0,-2.5,-2.5,-2.5
5497,RGI17,PyGEM-OGGM_v13,1.9117346788457827,mri-esm2-0_2021-2040_ssp585,25,37.0,96.0,135.0,0.0,0.0,0.0
5498,RGI17,PyGEM-OGGM_v13,1.9477879408841847,mri-esm2-0_2081-2100_ssp126,25,34.0,90.0,181.0,1.0,7.5,39.5
5499,RGI17,PyGEM-OGGM_v13,1.996245046811256,mri-esm2-0_2041-2060_ssp126,25,35.0,83.0,124.0,-2.0,-1.5,-2.0
5500,RGI17,PyGEM-OGGM_v13,2.049075466844948,ipsl-cm6a-lr_2041-2060_ssp126,25,32.0,79.0,118.0,-2.5,-5.5,-8.0
5501,RGI17,PyGEM-OGGM_v13,2.0496075314919837,gfdl-esm4_2041-2060_ssp370,25,33.0,81.0,119.0,-2.0,-2.0,-1.0
5502,RGI17,PyGEM-OGGM_v13,2.0912659163195166,mri-esm2-0_2061-2080_ssp126,25,36.0,85.0,126.0,0.0,0.0,8.0
5503,RGI17,PyGEM-OGGM_v13,2.092677030991532,mpi-esm1-2-hr_2041-2060_ssp370,25,33.0,83.0,128.0,-1.0,1.0,7.5
5504,RGI17,PyGEM-OGGM_v13,2.1396524250416253,mpi-esm1-2-hr_2041-2060_ssp585,25,34.0,81.0,131.0,-1.0,0.0,6.0
5505,RGI17,PyGEM-OGGM_v13,2.1712205231308155,ipsl-cm6a-lr_2081-2100_ssp126,25,35.0,89.0,171.0,0.5,7.0,33.5
5506,RGI17,PyGEM-OGGM_v13,2.1761438977250376,ukesm1-0-ll_2021-2040_ssp126,25,32.0,81.0,111.0,-2.0,-2.0,-7.0
5507,RGI17,PyGEM-OGGM_v13,2.189115489502097,gfdl-esm4_2041-2060_ssp585,25,35.0,91.0,171.0,-0.5,5.5,31.0
5508,RGI17,PyGEM-OGGM_v13,2.191208340613269,ipsl-cm6a-lr_2061-2080_ssp126,25,36.0,92.0,175.0,0.5,5.5,32.0
5509,RGI17,PyGEM-OGGM_v13,2.3197325111266047,ukesm1-0-ll_2021-2040_ssp585,25,38.0,94.0,174.0,0.5,6.0,24.5
5510,RGI17,PyGEM-OGGM_v13,2.3233173057330725,ukesm1-0-ll_2021-2040_ssp370,25,33.0,78.0,127.0,-1.5,-1.5,0.0
5511,RGI17,PyGEM-OGGM_v13,2.404955505633247,mri-esm2-0_2041-2060_ssp370,25,37.0,92.0,192.0,1.0,7.5,38.5
5512,RGI17,PyGEM-OGGM_v13,2.5948271367994478,ipsl-cm6a-lr_2041-2060_ssp370,25,31.0,75.0,128.0,-1.0,-1.0,4.0
5513,RGI17,PyGEM-OGGM_v13,2.687006726396547,mri-esm2-0_2041-2060_ssp585,25,32.0,81.0,136.0,-0.5,2.5,10.0
5514,RGI17,PyGEM-OGGM_v13,2.718961154542893,mpi-esm1-2-hr_2061-2080_ssp370,25,31.0,82.0,152.0,-1.0,0.5,14.0
5515,RGI17,PyGEM-OGGM_v13,2.7398348752990143,ukesm1-0-ll_2041-2060_ssp126,25,33.0,82.0,157.0,1.0,5.0,26.5
5516,RGI17,PyGEM-OGGM_v13,2.8141615409733487,gfdl-esm4_2061-2080_ssp370,25,34.0,82.0,152.0,-0.5,0.0,10.5
5517,RGI17,PyGEM-OGGM_v13,2.843937216517189,ipsl-cm6a-lr_2041-2060_ssp585,25,29.0,72.0,115.0,-1.5,-1.0,3.0
5518,RGI17,PyGEM-OGGM_v13,2.950346953824412,mpi-esm1-2-hr_2061-2080_ssp585,25,30.0,76.0,130.0,-1.5,-1.0,7.0
5519,RGI17,PyGEM-OGGM_v13,2.951472321285355,ukesm1-0-ll_2061-2080_ssp126,25,33.0,83.0,153.0,0.5,5.5,20.5
5520,RGI17,PyGEM-OGGM_v13,3.038482494458876,ukesm1-0-ll_2081-2100_ssp126,25,30.0,78.0,136.0,0.0,4.5,19.5
5521,RGI17,PyGEM-OGGM_v13,3.048039247761285,gfdl-esm4_2061-2080_ssp585,25,30.0,79.0,134.0,-1.5,-0.5,3.5
5522,RGI17,PyGEM-OGGM_v13,3.105613246951532,mri-esm2-0_2061-2080_ssp370,25,28.0,67.0,106.0,0.0,1.5,7.0
5523,RGI17,PyGEM-OGGM_v13,3.414119753355767,ukesm1-0-ll_2041-2060_ssp370,25,25.0,59.0,88.0,-0.5,0.5,4.0
5524,RGI17,PyGEM-OGGM_v13,3.4545105505178424,mpi-esm1-2-hr_2081-2100_ssp370,25,26.0,62.0,95.0,-2.0,-3.0,-2.0
5525,RGI17,PyGEM-OGGM_v13,3.5131147480935234,ipsl-cm6a-lr_2061-2080_ssp370,25,26.0,60.0,90.0,-1.0,-2.0,0.0
5526,RGI17,PyGEM-OGGM_v13,3.5323191142029637,gfdl-esm4_2081-2100_ssp370,25,28.0,67.0,108.0,-1.5,-1.0,4.0
5527,RGI17,PyGEM-OGGM_v13,3.541685753482952,mri-esm2-0_2061-2080_ssp585,25,27.0,64.0,97.0,-1.0,0.0,3.0
5528,RGI17,PyGEM-OGGM_v13,3.646967337572662,ukesm1-0-ll_2041-2060_ssp585,25,25.0,57.0,84.0,-0.5,0.0,3.0
5529,RGI17,PyGEM-OGGM_v13,3.811452139882864,mri-esm2-0_2081-2100_ssp370,25,23.0,53.0,75.0,-1.5,-2.0,-2.0
5530,RGI17,PyGEM-OGGM_v13,3.9907986846486527,mpi-esm1-2-hr_2081-2100_ssp585,25,23.0,53.0,78.0,-1.5,-2.5,-0.5
5531,RGI17,PyGEM-OGGM_v13,4.001455331400752,gfdl-esm4_2081-2100_ssp585,25,24.0,56.0,84.0,-1.5,-3.5,-2.0
5532,RGI17,PyGEM-OGGM_v13,4.16009837781178,ipsl-cm6a-lr_2061-2080_ssp585,25,23.0,51.0,74.0,-1.0,-2.5,-1.0
5533,RGI17,PyGEM-OGGM_v13,4.439976778002009,ukesm1-0-ll_2061-2080_ssp370,25,20.0,42.0,57.0,-0.5,-1.0,-0.5
5534,RGI17,PyGEM-OGGM_v13,4.5943250252311145,mri-esm2-0_2081-2100_ssp585,25,21.0,44.0,60.0,-1.0,-3.0,-3.0
5535,RGI17,PyGEM-OGGM_v13,4.677751174879019,ipsl-cm6a-lr_2081-2100_ssp370,25,21.0,44.0,60.0,-1.0,-2.5,-2.5
5536,RGI17,PyGEM-OGGM_v13,5.23054329301376,ukesm1-0-ll_2061-2080_ssp585,25,18.0,35.0,46.0,-1.0,-2.5,-3.0
5537,RGI17,PyGEM-OGGM_v13,5.840495049230714,ukesm1-0-ll_2081-2100_ssp370,25,15.0,30.0,39.0,-1.5,-2.5,-4.0
5538,RGI17,PyGEM-OGGM_v13,5.849304978170279,ipsl-cm6a-lr_2081-2100_ssp585,25,17.0,35.0,48.0,-1.5,-3.0,-3.0
5539,RGI17,PyGEM-OGGM_v13,6.884360785697311,ukesm1-0-ll_2081-2100_ssp585,25,13.0,24.0,31.0,-1.0,-3.5,-5.5
5540,RGI18,GLIMB,1.4691135287002737,mpi-esm1-2-hr_2021-2040_ssp126,25,21.0,50.0,91.0,8.0,17.0,28.0
5541,RGI18,GLIMB,1.4937790687750323,mpi-esm1-2-hr_2021-2040_ssp370,25,24.0,62.0,589.0,3.0,17.0,0.0
5542,RGI18,GLIMB,1.656830649489223,mpi-esm1-2-hr_2041-2060_ssp126,25,19.0,50.0,79.0,6.0,19.0,10.0
5543,RGI18,GLIMB,1.6599956464695365,mpi-esm1-2-hr_2081-2100_ssp126,25,20.0,50.0,90.0,6.0,17.0,44.0
5544,RGI18,GLIMB,1.695689895147091,mpi-esm1-2-hr_2061-2080_ssp126,25,23.0,58.0,939.0,7.0,21.0,882.0
5545,RGI18,GLIMB,2.049075466844948,ipsl-cm6a-lr_2041-2060_ssp126,25,20.0,58.0,92.0,4.0,23.0,38.0
5546,RGI18,GLIMB,2.092677030991532,mpi-esm1-2-hr_2041-2060_ssp370,25,19.0,49.0,73.0,5.0,21.0,29.0
5547,RGI18,GLIMB,2.1396524250416253,mpi-esm1-2-hr_2041-2060_ssp585,25,16.0,42.0,70.0,5.0,15.0,35.0
5548,RGI18,GLIMB,2.189115489502097,gfdl-esm4_2041-2060_ssp585,25,19.0,51.0,74.0,4.0,15.0,23.0
5549,RGI18,GLIMB,2.191208340613269,ipsl-cm6a-lr_2061-2080_ssp126,25,16.0,44.0,78.0,4.0,17.0,37.0
5550,RGI18,GLIMB,2.3197325111266047,ukesm1-0-ll_2021-2040_ssp585,25,20.0,52.0,86.0,7.0,19.0,35.0
5551,RGI18,GLIMB,2.404955505633247,mri-esm2-0_2041-2060_ssp370,25,25.0,84.0,2704.0,9.0,47.0,2654.0
5552,RGI18,GLIMB,2.5948271367994478,ipsl-cm6a-lr_2041-2060_ssp370,25,16.0,42.0,76.0,4.0,14.0,35.0
5553,RGI18,GLIMB,2.687006726396547,mri-esm2-0_2041-2060_ssp585,25,20.0,48.0,83.0,7.0,16.0,38.0
5554,RGI18,GLIMB,2.718961154542893,mpi-esm1-2-hr_2061-2080_ssp370,25,16.0,39.0,65.0,5.0,16.0,32.0
5555,RGI18,GLIMB,2.7398348752990143,ukesm1-0-ll_2041-2060_ssp126,25,17.0,47.0,78.0,5.0,15.0,33.0
5556,RGI18,GLIMB,2.8141615409733487,gfdl-esm4_2061-2080_ssp370,25,14.0,46.0,65.0,3.0,23.0,23.0
5557,RGI18,GLIMB,2.843937216517189,ipsl-cm6a-lr_2041-2060_ssp585,25,15.0,40.0,66.0,4.0,17.0,32.0
5558,RGI18,GLIMB,2.950346953824412,mpi-esm1-2-hr_2061-2080_ssp585,25,15.0,43.0,62.0,4.0,17.0,20.0
5559,RGI18,GLIMB,2.951472321285355,ukesm1-0-ll_2061-2080_ssp126,25,21.0,52.0,86.0,6.0,18.0,36.0
5560,RGI18,GLIMB,3.038482494458876,ukesm1-0-ll_2081-2100_ssp126,25,17.0,53.0,79.0,3.0,13.0,24.0
5561,RGI18,GLIMB,3.048039247761285,gfdl-esm4_2061-2080_ssp585,25,15.0,43.0,61.0,4.0,17.0,17.0
5562,RGI18,GLIMB,3.105613246951532,mri-esm2-0_2061-2080_ssp370,25,15.0,42.0,68.0,4.0,17.0,29.0
5563,RGI18,GLIMB,3.414119753355767,ukesm1-0-ll_2041-2060_ssp370,25,17.0,41.0,75.0,5.0,13.0,34.0
5564,RGI18,GLIMB,3.4545105505178424,mpi-esm1-2-hr_2081-2100_ssp370,25,12.0,31.0,53.0,2.0,14.0,29.0
5565,RGI18,GLIMB,3.5131147480935234,ipsl-cm6a-lr_2061-2080_ssp370,25,14.0,36.0,57.0,3.0,13.0,23.0
5566,RGI18,GLIMB,3.5323191142029637,gfdl-esm4_2081-2100_ssp370,25,14.0,37.0,57.0,3.0,15.0,25.0
5567,RGI18,GLIMB,3.541685753482952,mri-esm2-0_2061-2080_ssp585,25,16.0,40.0,62.0,4.0,15.0,25.0
5568,RGI18,GLIMB,3.646967337572662,ukesm1-0-ll_2041-2060_ssp585,25,15.0,38.0,57.0,4.0,17.0,27.0
5569,RGI18,GLIMB,3.811452139882864,mri-esm2-0_2081-2100_ssp370,25,14.0,33.0,54.0,4.0,13.0,27.0
5570,RGI18,GLIMB,3.9907986846486527,mpi-esm1-2-hr_2081-2100_ssp585,25,12.0,29.0,50.0,2.0,11.0,25.0
5571,RGI18,GLIMB,4.001455331400752,gfdl-esm4_2081-2100_ssp585,25,13.0,35.0,55.0,3.0,15.0,25.0
5572,RGI18,GLIMB,4.16009837781178,ipsl-cm6a-lr_2061-2080_ssp585,25,13.0,31.0,52.0,3.0,12.0,27.0
5573,RGI18,GLIMB,4.439976778002009,ukesm1-0-ll_2061-2080_ssp370,25,12.0,30.0,51.0,2.0,12.0,28.0
5574,RGI18,GLIMB,4.5943250252311145,mri-esm2-0_2081-2100_ssp585,25,12.0,31.0,51.0,2.0,13.0,26.0
5575,RGI18,GLIMB,4.677751174879019,ipsl-cm6a-lr_2081-2100_ssp370,25,12.0,29.0,44.0,2.0,13.0,22.0
5576,RGI18,GLIMB,5.23054329301376,ukesm1-0-ll_2061-2080_ssp585,25,12.0,27.0,43.0,2.0,11.0,22.0
5577,RGI18,GLIMB,5.840495049230714,ukesm1-0-ll_2081-2100_ssp370,25,10.0,24.0,37.0,0.0,10.0,18.0
5578,RGI18,GLIMB,5.849304978170279,ipsl-cm6a-lr_2081-2100_ssp585,25,11.0,25.0,40.0,1.0,11.0,21.0
5579,RGI18,GLIMB,6.884360785697311,ukesm1-0-ll_2081-2100_ssp585,25,10.0,20.0,32.0,0.0,7.0,16.0
5580,RGI18,GloGEMflow,1.4691135287002737,mpi-esm1-2-hr_2021-2040_ssp126,25,13.0,33.0,63.0,0.0,0.0,0.0
