draw,ais2100,ais2300,gis2300,tot2300,ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_u_pre,gic_s_r5,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric,gis_alpha_s,gis_beta_s
1643,33.3452117889529,240.0959922269518,26.176524051671365,347.0792356650282,1.2508991868410808,0.48599567482129524,0.006358736563105241,-16.055914240000746,0.2545586669821361,0.4121649811343101,0.11260726040078559,0.12098369518458524,0.3992484538914201,0.0009120387493633285,0.004871361476211526,-6.512032424185214,0.11532246114987918,1.9429292333287667,-0.6779879754589504,0.17821341804104895,0.06484467906234773,0.4154706586924056,-0.7284580327859889,-2.9005218275942477,0.161824510850392,0.11239806463732727,-3.705383857328367,-3.5875330833796113,0.1754934070642189,0.3743989490140022,-0.8294745227383763,-2.605456866417197,0.7889035080304152,3.2685959937795315,1.5922709459356932,37.58620647400763,5.540780786180838,4.115430858880721,0.23010040609590293,-0.006347194629906739,0.012213112610453885,3.1052830097227213,0.05778933054953482,1.0303085806551422,13.009739482531753,748.3107948585559,0.0006405590097018418,0.8842161090216354,-1.7968458615546756,-17.936271707349196,107.6298975849309,0.020197337075546974,0.9051599103336855,0.018224602816991856,0.9355529291673258,0.022832416773804706,0.9296023404848868,0.11519558101114541,0.9841658259952739,8.726406332935803e-5,0.0013141509497981395
1644,3.9976137917921526,44.01150778706187,28.889354282982293,151.10026826265585,0.9905155693133654,0.41115927426352417,0.01089135651962419,-15.524467053503008,0.031626189791806716,0.2698606937588652,0.11897141963132082,0.120677665110515,0.6113938952464459,0.0004513247757433193,0.002415470927021402,-6.463955739636705,0.2784798028384489,1.6184535398321347,-0.3123213963824289,0.16794731994107645,0.10460795284175434,2.7070884988191164,-0.0022139886975179324,-2.7616774288536527,0.1268315137755974,0.20911517468018065,-1.4767680750588574,-3.4151507446439915,0.19046418966671097,0.24636459306063044,-2.1825436023078417,-2.637823817932042,0.5893940825182215,2.3177978076589434,1.565425290133699,39.447418231073684,14.888966739791176,1.003934342653237,0.26565066297321305,-0.015032154724723374,0.002301891369276053,3.1095347048679614,0.056424606657015604,0.9702597735646232,11.749919704470038,741.1051372677512,0.0006415661064347414,0.8411447722831956,-1.786796548259586,-17.670367362863253,102.93812070223883,0.0209036828583221,0.7779068733157423,0.01861753583633843,0.9098290884604212,0.025592991351349955,0.9401475759153984,0.08226293059246058,0.8960410437961479,0.0002211030180623696,0.0011245743758348616
1645,31.631141769407638,152.34447920686955,36.73531150771787,266.9147585910799,0.9192601770961311,0.389798402075213,0.007814956478830641,-15.80488383363077,0.2200550603236775,0.2163322497542014,0.10571519975814084,0.15679393316397341,0.6470227673377074,0.000529465383579183,0.0016905504736067036,-6.004725759221863,0.4028808590185082,2.2618736275570273,-0.40369235915691426,0.17187419933450587,0.07222888897929966,2.5943195380110304,-0.5367540514177453,-2.863966029757541,0.1393134588567721,0.229388792857593,-1.6807595094624423,-3.4477070138321224,0.14399083220177653,0.27096949244783325,-1.8716178574764823,-2.6097361772249936,0.7570091606404676,2.676297066831292,1.6068950511852793,37.803911878416784,13.194168445469385,3.882331568699367,0.26475777385383703,0.10136997267418651,0.0069170283985869165,3.2928339471723818,0.06018997251646823,1.4001472328306832,13.392070384351507,741.2966475086295,0.0006462413404790011,0.890247871656135,-1.662613722648495,-17.653593638720082,95.718627051887,0.02246269032018618,0.8703116475892735,0.009244015287546672,0.465452967789754,0.025504762672791368,0.9868067076845879,0.10411621024962824,0.8628812406018687,0.000506312499162378,0.001473132226704884
1646,13.253309891663088,203.74766811483744,27.756880333845707,304.8020198449832,0.7428681860056626,0.38570235064808506,0.009663628554806536,-15.926819369688676,0.06664944447836538,0.028916932442870913,0.09948896182743529,0.16869922959181,0.6139121973098208,0.00032142259875643216,0.0021904192396295106,-6.044954998622427,0.11080712360157527,1.9508298823255177,-0.4146896041148528,0.17084910553406255,0.05978829360186943,2.746539725027465,0.7013608900519038,-2.8189238257660927,0.12324340047925375,0.17226096001826813,-1.9439621379544272,-3.3041420437562072,0.15505977662419962,0.25971079011546816,-2.0508916792656033,-2.667576894039969,0.7483737905897974,2.568929630699844,1.4294835595232271,39.48411306482945,0.5018161106223464,4.153484271653263,0.21624518464759115,0.02183058028153974,0.010893213420446763,4.1748715263156715,0.0654488780494129,0.9656912753938114,11.884088435062793,749.252508092364,0.0006525003610502773,0.9502712081970891,-1.5930463968947213,-17.84419091836457,109.31987127802464,0.02014491157380469,0.9379505429615047,0.013960163840237806,0.7921521648079957,0.0230881409202966,0.9831678504424676,0.10783673581371304,0.8177392134699709,0.00013376372644910415,0.0021071981460458167
1647,23.25113339484156,110.983033908028,26.673674553694504,216.8553186340111,0.9199158284330611,0.44300879280021016,0.008003137075653697,-15.921411372911377,0.299394923297081,0.07625372657295745,0.08813505391509585,0.19565696426618687,0.6038521554509148,0.0006391083946137493,0.0024247045843371956,-6.5222619338706345,0.29186961190631966,1.9356599838766901,-0.5723632364208636,0.18319114693781502,0.07115279391874381,2.8796723991483333,0.2380604193712224,-2.7117730100314157,0.1053829646761357,0.15674768783166718,-3.4669387892251966,-3.6147697629281645,0.18074300960643908,0.3084151070950621,-1.8396488399212707,-2.740088692836678,0.5990234613491872,2.734011026166709,1.5969256868954973,35.620807477469825,0.49437416326922445,4.012600000550127,0.34463166727946304,0.012044869145115933,0.004334361313889336,3.5952732721334297,0.06410373672271691,1.360904915111323,13.507351795108292,760.4520874325774,0.0006539064056361924,0.9386385740246296,-1.6829119218387631,-17.603765018026312,101.3371595117116,0.024905781693274762,0.712604090035202,0.016554369580655672,0.6970135427893919,0.02656779822066234,0.9307648013106983,0.09186562444459037,0.8539579136536939,0.00021860887544326364,0.00104119210013616
1648,21.006297078346247,201.62342660807002,27.113995709245856,307.5558091621256,0.8458059401672119,0.4154978471047642,0.008500396523024551,-15.681062695057008,0.20959487437487254,0.14202878165898003,0.0617499917270837,0.22195702451959037,0.6320791962562738,0.001228846891133283,0.001631551566018543,-6.100483693437309,0.8324523424046543,1.7971958980582363,-0.6627917275055322,0.17500872960981773,0.08711147159673632,0.9880100229836344,-0.242808722369858,-2.666728761327576,0.16184472709685488,0.12804399543389483,-3.4361156319696224,-3.471147114643786,0.15428448278494833,0.27715954032070894,-1.818263187187646,-2.7184224906079257,0.5985957895734016,2.9745799918966016,1.600599090821244,37.49868858176651,8.592041758338432,1.4841828795324217,0.4122216729110216,-0.11091935530273928,0.010319681470654513,2.099542692908757,0.05554889654552049,1.1081165713132977,12.74906003210854,744.3521967885854,0.0006367621916828991,1.013117914890887,-1.6304378918000462,-17.785554039421186,96.07627143987607,0.022810918820444715,0.8520544082618691,0.016617732419488423,0.9235080615736794,0.021363514698420374,0.8644940079456268,0.09666115619540319,0.8343614507890958,0.0009506359888268481,0.0003756055108301615
1649,28.925493214594855,238.40452805871146,24.602183120279776,331.506402756581,1.1673573377477071,0.42947788225226435,0.005823166091409667,-15.79695674682183,0.21431051898636433,0.456479436833151,0.06462886780620489,0.2386194272948972,0.69239425527676,0.0008305152702079185,0.0017840228023336604,-6.346159397125482,0.3944993250757904,1.793170240017275,-0.6142537258738077,0.15237565526761349,0.06987067183341088,0.9714722705194124,0.2789613683197643,-2.758655921116565,0.1454873835258544,0.13948083133512937,-2.6192075995627437,-3.427661364310025,0.1490109660929948,0.2588400193761495,-2.1906021243505536,-2.4948956407043816,0.7256130601161831,2.8744331080607743,1.3886523241331292,39.59525061462922,5.760077629594253,3.8949514900004947,0.30028425737114817,0.07558542406698246,0.012127669464702602,3.0017468982653988,0.03777132432833643,1.0937862415586959,12.458311301424615,757.0359131773804,0.0006428203489807314,1.0250903615972906,-1.6125333861560585,-17.897212902842874,95.25380105765585,0.020420893204574818,0.8153933603563294,0.024865448335081388,0.9081144800630429,0.02667505590799781,0.9828215557751012,0.10987526746663373,0.9091000858556616,0.0003523753611846461,0.0010617264191254195
1650,30.140139319026794,169.46549486194377,29.595363772711096,279.35701770897913,0.9350260730377185,0.4364327532435032,0.008457157570486516,-16.27714997482104,0.08142480135959376,0.4968505054682983,0.10357924634939027,0.18375046810922713,0.4778558505263865,0.0014317535514878862,0.0015263980280864223,-6.551279947136728,0.4713590902127357,1.8475377628586755,-0.7564386558559713,0.17571762005833186,0.09289892716713001,1.3787633614255315,-0.4204270904542699,-2.658075892349181,0.1587405514644687,0.11325099558509352,-3.12001570579376,-3.5203802542182125,0.16611284642954294,0.2936370528360789,-2.1261712187286808,-2.871440809370666,0.6310500160287077,2.926332169937345,1.6115419347038504,36.26746013984697,15.247042804027542,6.018707233757653,0.242159844467727,0.06045514506370707,0.00730869720646524,2.6804437987770373,0.03863757693987576,1.0275824051069196,11.38540974206167,759.63918311079,0.0006455366330968782,0.9235504777935716,-1.643005270250876,-17.935270343781394,106.76628210082274,0.022080503576240286,0.8569351099486668,0.014621144140850249,0.6182399913127913,0.02205999257171693,0.924430246430322,0.08851500651416502,0.8774533310705096,0.0003429481254979905,0.0007550505674282711
1651,5.278677920291379,23.74212747164291,24.191101605496222,126.13966571239801,1.1084917350006567,0.4431187545341779,0.009063483786839674,-15.466151453363626,0.20131315763915955,0.4782559581756154,0.117684229092184,0.16322664544286072,0.386908098789007,0.0005075493265672568,0.00335795422198274,-6.9051057133271465,0.13485702020099888,1.7521059772458776,-0.37723398890787563,0.16742642617239312,0.07012813105595421,0.7948429776278665,0.04386209959574814,-3.0510191084959866,0.17003389012974413,0.15170226626701158,-2.973359128214542,-3.8082161351357984,0.1782653928990855,0.38354248203425656,-1.1430378474164038,-2.764552231165094,0.7327001591895455,3.0812127129886613,1.629113813226903,40.944203478685175,14.73750560050102,1.6904696638212888,0.15548608127806574,0.040205645420820155,0.012173131622759579,1.9610592629376677,0.043554940455181206,0.7935527007430375,12.86508597586134,763.7728611747798,0.0006346597164749332,0.9811396085957507,-1.7474105560408262,-17.813224417948224,119.76116739783134,0.022366695140083152,0.9439571306330619,0.017105750834814464,0.7048261084349033,0.026720258525492924,0.9785179927778174,0.09386792044907333,0.9698104096389178,6.887879297307068e-5,0.0008674382723462995
1652,4.499598126615761,24.14618133271475,27.99860388289029,121.12820657049467,1.1109574829371898,0.48334386840578786,0.008135214010229897,-15.749001121506627,0.05077698993712812,0.47351304133598926,0.09957405867967802,0.1980416555332989,0.658406342379887,0.0005208005702852127,0.0021091069331597365,-6.718272931907651,0.6798806618066071,1.6066177551909946,-0.3827589824568484,0.14550901118292126,0.0310185285803962,1.4615376850547566,-0.36747916140630865,-2.8979336111069607,0.16808444345740473,0.1649645893363997,-2.689767435996476,-3.665574461441547,0.1716499850018897,0.2866930125323187,-1.8221462833668691,-2.6213728560272926,0.797922207071322,2.87437395429006,1.371617282348502,37.591437248590815,3.9196841906631654,1.0980310836060645,0.07036958464677169,0.05965460728676561,0.00797736001051803,2.667510539198434,0.041157980009465626,0.8407995635634427,11.085145007737811,750.239121602271,0.0006367430168053687,1.0971406304216087,-1.5897879890849818,-17.93892166217656,121.78034603350311,0.021207359671415838,0.8959783695181232,0.019099312172766992,0.18872067719545138,0.024847101031692416,0.9504788566067158,0.10857485926069048,0.909508691613216,0.0004185863897001038,0.0003869038471570886
1653,4.613505974632848,96.8679371467595,27.123708338261558,193.7246922876649,1.382026202750449,0.5367010171000032,0.007132201273524278,-16.278345562898007,0.17396896084881158,0.8293905064727011,0.06579659300017432,0.2613839176185614,0.6738628895236413,0.0005891348485573709,0.001531893556873341,-6.519627869428676,0.6198541982911051,1.9293128598682032,-0.3584521754484341,0.15509425946141425,0.0711774407019294,0.5132388687118417,-1.2051153271634194,-2.9228265530524213,0.18700005109043372,0.09750535615101065,-3.4360766446051754,-3.5354969701311676,0.1304654753993331,0.31145167653622313,-1.5832203010220998,-2.4725273649069197,0.7422371127253462,2.616594359724447,1.4099677661675836,41.472912545608736,1.2971860401065807,2.4125506262385388,0.010787851621477685,0.059140528973229335,0.005789265471054448,0.6229588828496012,0.0506071198015444,0.7308180135600737,11.16791979169472,743.08241264788,0.0006191605914891066,1.0649129592908164,-1.6996031228781634,-17.95508654532195,81.82555951687944,0.02162825918581136,0.9582778497676329,0.01799072284248788,0.486490348280048,0.02683678033338598,0.9690736027052974,0.10141391760710673,0.8740966859178531,0.00046549220866649264,0.0005604176321027722
1654,15.539749580858487,114.45796296097903,28.933091546940926,215.5359994100799,1.104628383206354,0.5290395294896348,0.011217421158055806,-15.938857316100734,0.14784828580548218,0.7249716946553497,0.07715722478609038,0.2845918870540542,0.7765869914876647,0.0004921499464644436,0.0011427628844008673,-6.439019426796204,0.5926844069758751,1.9365320961157944,-0.3751264421534539,0.16246110668257155,0.05699877435002961,0.6516638986481771,-0.4241069453085994,-2.794323391565335,0.11633171580789672,0.19792308422456037,-1.9586923410049926,-3.368780609002777,0.15062383849831598,0.29815392926338685,-1.4860051902688693,-2.6497043660081547,0.6311330442376413,2.597432807063273,1.5640866830834415,37.80774541823958,1.3063059503169265,4.84165202721358,0.08127998095115202,0.15667067112107108,0.005044682173778898,2.587567438248737,0.05117316371565147,1.0370948785073502,11.617635550132984,759.6716392231414,0.0006214144068749449,1.0258216576740562,-1.7593515776352229,-17.71087536870206,81.99620599298133,0.01746818713620229,0.7670240300244658,0.014379282707000587,0.36576464183958135,0.024810813238664298,0.9517169561200386,0.09682043870493715,0.9254641382784324,0.00048245206818815014,0.0006508792557626646
1655,5.477331574519522,221.9247843416449,28.86630153061976,326.428454625995,1.2416926094316485,0.4852310011057673,0.004276853636613411,-15.412041241921457,0.32897196508003845,0.8987493915271678,0.08710877059877345,0.2700120905296035,0.7306805602293338,0.000712207992233212,0.0011846774234720932,-6.129165849560026,0.5155817167078427,1.7271902284163918,-0.7293986365770222,0.16632096934351753,0.08618814164974714,1.3159701690254948,0.062071426869821145,-2.667383736856889,0.1248641420884523,0.1636732034667553,-1.8039331309022746,-3.4083651246635536,0.15138695555569276,0.3627254276009416,-1.0108216515124455,-2.605615882934769,0.6401553950195834,2.1314742050476085,1.371531222436614,35.526641530589316,21.90659854636832,1.7957437887936918,0.2717048848817078,0.12149944970468701,0.011856384137135667,4.144788580070253,0.07610321992754754,1.0569256802149762,9.011925467331341,754.2297580968344,0.0006197267480938274,0.9673185462741134,-1.7585250572065834,-17.697964909041517,92.67331858837721,0.022885699574923694,0.8089369353710754,0.0212029075242339,0.18279143540565643,0.024190071279732706,0.9723735393783869,0.10636225152999126,0.9070833167556362,0.0005721315244289653,0.0010552554872399855
1656,43.542452192705056,283.379171949055,33.21354526973236,391.0338674602948,1.4107292750293903,0.47771880582593923,0.008470584283820966,-15.424145498464895,0.4093568604862682,0.8632411235986601,0.0968406170342317,0.28310382830687875,0.5221565021393393,0.0006791233393622707,0.0019908439840838265,-6.811872374692856,0.6407271872940795,2.1305642098638837,-0.5232523622547647,0.1674140144570333,0.07170079380408839,0.8991258728608897,0.43425925520883507,-2.8340895376604562,0.14327782652262458,0.22150317643759726,-1.7094751839285502,-3.5922841937269996,0.1455153387677876,0.33994579106279366,-1.438560820371871,-2.500430514827494,0.6859311927550628,2.8180095134820333,1.3796356982153422,24.609707249208494,17.55600498926954,7.1035774104262845,0.2955932830580711,0.017004182420491433,0.013114076139557526,2.9655341058824214,0.08428924802593211,1.3455525731483557,11.466468214163605,786.3322586081757,0.0006386670282447655,1.0125573210484036,-1.7640294639244611,-17.325284378870244,101.96114145738092,0.02276047679993461,0.9001246418150117,0.02309755750915053,0.6934705663239437,0.02439133963927727,0.9831388811918128,0.10042354357373363,0.9880531222657478,0.0003592326859819052,0.00039542649957461615
1657,27.92857305501534,239.40500699642953,27.675828041322937,338.8104194382197,1.194912062012458,0.43708259413382866,0.009579838717024631,-15.718010128606146,0.21568980636654247,0.7221468007122308,0.08304669266055659,0.30104983150233044,0.722496566643677,0.0006001266769080885,0.0011248196344567953,-6.618735903762758,0.4093985502892248,1.7319088617706524,-0.48754442543814774,0.16583535448394865,0.05035647085182601,0.6202883537631653,0.29892294112589346,-2.6823269110161094,0.16225305922939998,0.14099569235429196,-2.9600159073889274,-3.5207810839196743,0.12241527041906886,0.3028144185450392,-1.6354493149965574,-2.4632806694777836,0.8256783557163831,2.8881318860001493,1.3658579071269645,33.67984137745479,13.110337073225097,3.697113740815061,0.14606376777269425,0.07557160018007031,0.011008521749204412,2.899006209125482,0.08458007916663049,1.1175473088662746,10.201487782435265,767.4299988203638,0.000632030215386462,0.9411187430898036,-1.787966940532906,-17.671001433441692,98.13173305146906,0.021094423456032234,0.8142019669347142,0.012687325152827424,0.365452174931114,0.022861610219424466,0.9580188112966012,0.10236620510763686,0.9721825728320115,0.0002784370970569818,0.0007885223880120506
1658,4.968427420021513,148.04374020299122,27.35791685604687,250.1366582611281,1.400829343191728,0.4486007753361678,0.006151570318232345,-15.265290889365039,0.13349508037524715,0.9224642601653462,0.07881500273560749,0.29353152524887466,0.5226685727640494,0.0010513794683319935,0.001718000011535339,-7.006450466912557,0.8158233803445134,1.609433452878662,-0.4550610222905652,0.1658950843826138,0.05946810545420591,0.7475991707247598,0.20027951182766424,-2.746566165195209,0.17364149305525423,0.14377169169244897,-1.46981520963636,-3.425395069179332,0.16201683639962078,0.29525077192755594,-1.7990851747755867,-2.612656707442627,0.6699112371544249,2.74962275597384,1.3924580943857352,29.051484697154006,2.178962911805966,0.9114015598346943,0.27040948625925243,0.0856666499199204,0.007384744028289204,2.2009281426431055,0.0552904151157051,1.1037024507987137,9.175734133895805,771.6164334105721,0.0006558403153564752,0.8966732271549848,-1.641154186078025,-17.759235444585634,110.89757980900995,0.016598704756050464,0.7653496774535056,0.016087167279480646,0.0025585460682181716,0.030698982400860466,0.8587522019746392,0.09598850038454323,0.9150357694283914,0.0003765257210384213,0.00016686748571397502
1659,29.60087580052059,267.7317832862766,28.158567990718858,370.45495891600876,1.2354525827204037,0.46632975809496524,0.0067799586379201976,-15.648021546553661,0.20600740542415394,0.6906901704362811,0.08620517680442992,0.3368425695064574,0.3154361940491488,0.0018553421910586134,0.0018506520788986814,-7.4527205170401585,0.9585538461294552,1.911800361434914,-0.38924429527403404,0.16482166767052003,0.07911795880314627,0.5964856678353154,-1.0257913673451717,-2.7582811407511882,0.13149138790386328,0.13972160752015134,-2.832371769530588,-3.424794076679745,0.1427646765283312,0.40121292249725327,-1.325458568086181,-2.7476678306689006,0.6390914805003234,3.176933964149112,1.36224355258392,26.60745929577749,4.8799363590989495,2.0993687147552973,0.22586854217821137,-0.03471032662177245,0.010765871869152087,2.9577413023391794,0.07892471328914404,1.1387014756431693,8.331718812880908,792.8181929848099,0.0006576844225126144,0.9533298734459459,-1.68258642371111,-17.747727077674696,106.51526945831442,0.021534935381296482,0.8628745300846788,0.014680315659848685,0.08438260195746931,0.02545636967595868,0.8062921931071727,0.09275091731619091,0.9473894891584644,0.00028314076122485217,2.4033047193746004e-5
1660,28.26507370139716,193.23608838602485,20.97581921920133,278.560408861659,1.4660251368537651,0.47438982375887645,0.003598055451846825,-15.67354612353094,0.3988373266045076,0.8661903346323502,0.10152814135553487,0.26294423833883995,0.23493683271731086,0.0005024181118170422,0.011561190662445538,-7.07702073526379,0.5412487215715147,1.6965913173552332,-0.6567416261638832,0.14141712768291614,0.09140846043023472,0.3083430253568621,0.23944596767673146,-3.0315994972659865,0.08198590411762662,0.31502393857150063,-1.7500696845620702,-3.4791998596932023,0.1459101099143459,0.42299580269829207,-1.208986843519482,-2.598155383050232,0.8791451926076933,2.2247709218205665,1.4557498153042174,35.91342165172235,5.898286813335823,3.4178712075900037,0.14115718340398128,0.07009115399889107,0.0074524996681220685,3.2766053548471477,0.07000211478812127,1.1931362686255544,9.455287531027365,781.7391314429768,0.0006589870361074065,0.9087443662676042,-1.6679877251394122,-17.528478629414693,123.22150865264689,0.017816145512492703,0.9472046672915516,0.02238487066521157,0.41869802623623337,0.026528346572994164,0.9217075423572438,0.1038253980468667,0.9880682418690809,0.00023278077344862313,0.0003873167097712452
1661,4.823673191581576,21.40451899274036,23.024164148063512,116.35850695933738,1.382384701584249,0.4180176099995079,0.0073958655521446605,-15.240816321564132,0.2867188198110902,0.842266368116387,0.13238224335961216,0.16699048007528083,0.23024811568946918,0.0013234348744362219,0.009683402577941813,-6.968934602821019,0.4753857342259558,1.5383900402927215,-0.6291069699403906,0.16639214793835216,0.07178783457656732,0.6072388825842894,-2.3542597397759306,-2.6654054712248056,0.11648810239179075,0.2697601331520489,-3.2047182693887524,-3.519871420936929,0.15253944926033783,0.25298823582390506,-2.350049618499035,-2.5960488207383214,0.690184332659776,2.74227749973637,1.5050264907084483,35.65166826439882,1.967752756367303,3.770842286752243,0.37132823604865994,0.009573743444181807,0.011574096953101175,3.845480754314821,0.06951479761924059,0.9862860145207443,11.756904219858896,774.7278317445629,0.0006458343348408734,0.8487618948198137,-1.7951846120645694,-17.791581326283826,104.61256502179195,0.022696793166901416,0.8306779273188548,0.013266040422216645,0.39370022202075095,0.02541805126883122,0.9073267084471354,0.09838461413796913,0.9768863276257881,0.00022779153392774907,0.0004934807923532348
1662,32.48265048116496,228.1257420757999,22.244333169399834,329.18501333078,1.8197047566595612,0.5571745413474756,0.0074943629249552435,-16.050786443392003,0.363267744547087,1.116372457727132,0.11989406747068647,0.21419270128815274,0.24867267854478156,0.0023824328436251666,0.005551892726299416,-6.879913842569066,0.04772988665199119,2.073640911884161,-0.9630849572634249,0.19259876127181313,0.04319139723813239,0.10772613687356494,-2.9942390896021114,-2.511808750101517,0.14060680369827497,0.14253589043268985,-3.017337076642863,-3.5443677391874955,0.1481742394590735,0.31264902601957034,-1.4583565614364236,-2.592208387219996,0.6663716744905808,2.8037109517982106,1.5565637454361525,30.352145229392946,3.522312708103268,5.160653843911667,0.32238778868084433,0.10277305920326703,0.010540687906310646,2.618708884788032,0.07008043582947024,1.0289754485738885,11.808933589628591,777.1090279531614,0.0006461833583346071,0.9581641980725479,-1.7360684333164904,-17.765116238925717,92.33564033595509,0.022270130667906896,0.8239586144660775,0.01592069766869792,0.18889115904775666,0.02402972003285209,0.8580309416783495,0.10004169293507521,0.9697888032263218,2.5000175773437785e-5,0.0009791552042994274
1663,10.012015853285137,227.32823181146776,25.390059746610657,324.84343233742806,1.1039357146535558,0.4631262521647952,0.005460827693772531,-15.226467255489187,0.25366987892722753,0.2608745280407805,0.1278880862027166,0.1800204458027069,0.22283229252153547,0.0002787585663201474,0.010250635630313032,-6.7466527835211885,0.2528927687337698,1.8769298541349224,-0.5850421773048615,0.15867466269611127,0.05671321455051504,0.792125204592328,0.3033469183927342,-2.8213967621166285,0.21204848625054282,0.1327080658423,-2.7824898118196675,-3.6101415150843743,0.11717538914289315,0.38009694372102504,-1.7981754897975242,-2.4647609187619848,0.8355984841122558,3.0646433665096113,1.3450917767838233,24.88694749348114,7.400005700240431,2.1087947247141634,0.18308366736045448,0.015292888188342506,0.012784767252886214,2.731746967207653,0.030057075539231592,1.1966355993332765,13.481521718612198,777.9886708256261,0.0006588061518865702,0.98857935262874,-1.6708675942393278,-17.674238413614532,96.00275077819266,0.01864752338970621,0.6557241598720867,0.017823660760644018,0.29715706634800065,0.022438016989737658,0.8746046028563658,0.10832263060302066,0.883547819587601,0.00015134344411503256,0.0008777055908895735
1664,6.522901905483928,30.08754868153887,23.408625918825415,128.1263858259712,1.3691701766997968,0.4929575646612501,0.003659980638857698,-15.172671250308595,0.36813861594655933,0.29584469321526,0.1274165207823418,0.1724192571147531,0.22438273265496678,0.003371853831082126,0.0028724412684229066,-6.8063611996929225,0.11585485754240928,1.6525746336596032,-0.5720686905407104,0.16283854287941635,0.06131655835726528,0.36745970312523135,0.7514528094909813,-2.8295763624250383,0.1581367686422444,0.272746777341678,-1.582464278287421,-3.611568421086369,0.1780912588532514,0.2576268156533235,-1.7553604716100115,-2.6182190440264996,0.7012835079619847,2.8186143560545553,1.6582914724038396,25.59163201048317,1.7888962885002564,1.1544014359878003,0.11707849822092414,-0.021894148854249694,0.008825780435360751,2.3629923171955185,0.04327278656948546,0.9468785018580649,13.533244345755199,797.1485649431826,0.0006655741077437869,0.9835289792012375,-1.7680055535129202,-17.595377005360675,108.43283160969763,0.02238495572736648,0.8965014000891619,0.015328245064760658,0.5451625714959482,0.02314374419060977,0.8217302721812535,0.10143912869161986,0.9358778213928132,6.531462137414678e-5,0.0009784946475352389
1665,27.501835924566326,221.14086169053832,27.306004100762785,321.46543253224996,1.3078884956649242,0.4950120587498891,0.006151492979734331,-16.001913371611042,0.11380226837748895,0.6421575599538167,0.1558668626243898,0.19252961503830607,0.22131252890229097,0.0020420471686819802,0.006190681536554868,-7.31208566489,0.40264119579324803,1.9391513784169585,-0.5698137923918672,0.15995056974162838,0.07520381590171,2.359542916843191,0.4109175272876384,-2.8943132256158033,0.1319688872248321,0.21560871617567248,-1.5225908405712603,-3.522058371306017,0.14988613989507762,0.3474104843563374,-1.8457108939504427,-2.5402032592851795,0.8566355922542783,2.750698614008242,1.4976703825696704,30.32892623674517,9.985903963227969,3.355716304926282,0.2913110639735078,0.11251691809512585,0.011503389329105676,3.3553524481446955,0.04022859286253818,1.0138617776118102,12.881027523006066,814.5425106419003,0.0006767540444563541,0.987133254120063,-1.6560219906260887,-17.780785781969257,116.1142684934376,0.022693614708634673,0.8451013288344753,0.021924732489251413,0.8108617226891424,0.024539965130197954,0.8148341969599234,0.11055478413709226,0.9614208105249068,0.0001368929330308406,0.0003986913501512549
1666,6.500204714922101,178.94007053086844,28.18773545098675,279.1864640555557,1.846359950687822,0.5518060672880469,0.005517643600196471,-14.825895033226152,0.3165189022505504,1.0778083121647961,0.11804374443807429,0.21599815592002808,0.24790469391487457,0.0015961384831800725,0.01032038868417673,-7.109696960064329,0.9403743290940366,1.8969915531569599,-0.6359693607369502,0.15493324634479808,0.055692890864781436,1.9451878526456186,0.8414325748749674,-2.889132660241286,0.14326876884839565,0.25546734055622766,-1.1155708080642373,-3.3298869460049625,0.1484592101100322,0.3856678194992585,-1.2621242459071287,-2.5550148929036265,0.8349595903095934,2.3002156106001657,1.3914578631281922,32.80088827218523,1.3822717863974203,2.8248442452172267,0.14293028390240378,0.10346174045539756,0.009319494591031575,2.955245598042357,0.047888526798329153,1.2982364990887556,11.341482132760836,773.3833720267407,0.0006457916976077209,1.0448044915785901,-1.6749329684466783,-17.33478862558839,98.46234764531275,0.02176533897627966,0.8922088689021258,0.02034231991080379,0.8463581680975142,0.025048005953631238,0.8016722313023955,0.10078952185356507,0.9165221186015837,0.00039143520625933083,4.8722674643219936e-5
