model,scenario,year,dTg,R
ACCESS-ESM1-5,ssp245,2042,1.8917387989987426,0.8651150259320448
ACCESS-ESM1-5,ssp245,2043,1.9182744288476858,0.855548645322753
ACCESS-ESM1-5,ssp245,2044,1.9475542527693923,0.8750366067449857
ACCESS-ESM1-5,ssp245,2045,1.9770653264590559,0.8925511570384776
ACCESS-ESM1-5,ssp245,2046,2.00428034619624,0.9011043762417816
ACCESS-ESM1-5,ssp245,2047,2.0286037862173734,0.8979401150452387
ACCESS-ESM1-5,ssp245,2048,2.056068241653806,0.9029025628009496
ACCESS-ESM1-5,ssp245,2049,2.085451394032113,0.9140090919688658
ACCESS-ESM1-5,ssp245,2050,2.1177840972311137,0.921538887524803
ACCESS-ESM1-5,ssp245,2051,2.145744154920315,0.921836724962731
ACCESS-ESM1-5,ssp245,2052,2.175266616438419,0.9272430942968672
ACCESS-ESM1-5,ssp245,2053,2.206135981882962,0.9301950184490091
ACCESS-ESM1-5,ssp245,2054,2.23281729344546,0.9322341751067285
ACCESS-ESM1-5,ssp245,2055,2.2620870509268305,0.9244338951598343
ACCESS-ESM1-5,ssp245,2056,2.281853954532911,0.9158671492091118
ACCESS-ESM1-5,ssp245,2057,2.3092659456993583,0.9213302361976363
ACCESS-ESM1-5,ssp245,2058,2.3387710393485537,0.9322088888041835
ACCESS-ESM1-5,ssp245,2059,2.370000128967545,0.9376728051982044
ACCESS-ESM1-5,ssp245,2060,2.4002217137562734,0.9565529201525595
ACCESS-ESM1-5,ssp245,2061,2.4305619402895693,0.9500051693335502
ACCESS-ESM1-5,ssp245,2062,2.456487755998832,0.9368198996429299
ACCESS-ESM1-5,ssp245,2063,2.4801441304216554,0.9537055225442274
ACCESS-ESM1-5,ssp245,2064,2.499869131930429,0.9572229361043463
ACCESS-ESM1-5,ssp245,2065,2.5164342833502116,0.961351402344791
ACCESS-ESM1-5,ssp245,2066,2.5424014315226904,0.98166705882977
ACCESS-ESM1-5,ssp245,2067,2.555307691949605,0.9753727091265693
ACCESS-ESM1-5,ssp245,2068,2.568421271812404,0.9660529205078002
ACCESS-ESM1-5,ssp245,2069,2.5853478438390143,0.9698817282105752
ACCESS-ESM1-5,ssp245,2070,2.59787322958342,0.9892912876138206
ACCESS-ESM1-5,ssp245,2071,2.6120858634590776,0.9966555517208163
ACCESS-ESM1-5,ssp245,2072,2.625942401596575,1.0011381358121443
ACCESS-ESM1-5,ssp245,2073,2.6396023293790316,1.0152127403194262
ACCESS-ESM1-5,ssp245,2074,2.6505847018003066,1.0032036786753067
ACCESS-ESM1-5,ssp245,2075,2.6686169055606928,0.9890920812233506
ACCESS-ESM1-5,ssp245,2076,2.6895656615815633,0.9913922194029086
ACCESS-ESM1-5,ssp245,2077,2.709579531152523,0.9905815584288327
ACCESS-ESM1-5,ssp245,2078,2.7333505742555113,0.9957536021442515
ACCESS-ESM1-5,ssp245,2079,2.760614666662358,0.997854547684083
ACCESS-ESM1-5,ssp245,2080,2.7853611498793613,1.0004002174749436
ACCESS-ESM1-5,ssp245,2081,2.806719813614224,1.0036081591154478
ACCESS-ESM1-5,ssp245,2082,2.8248864674959067,0.9994247943947718
ACCESS-ESM1-5,ssp245,2083,2.844794558931445,1.0045255285910288
ACCESS-ESM1-5,ssp245,2084,2.8599403868359405,0.999778279391841
ACCESS-ESM1-5,ssp245,2085,2.8701272146744374,1.005298039536736
ACCESS-ESM1-5,ssp245,2086,2.8843662778901,1.0168096098723334
ACCESS-ESM1-5,ssp245,2087,2.8936828457651522,1.0177686375327974
ACCESS-ESM1-5,ssp245,2088,2.8986582379716492,1.013251911705493
ACCESS-ESM1-5,ssp245,2089,2.9027853826722314,1.0155570542723324
ACCESS-ESM1-5,ssp245,2090,2.908799159894655,1.0106608187153174
ACCESS-ESM1-5,ssp245,2091,2.910069783206843,1.008932976902598
ACCESS-ESM1-5,ssp245,2092,2.916844871133565,1.01219878324369
ACCESS-ESM1-5,ssp245,2093,2.9260352385727266,1.0049479995609296
ACCESS-ESM1-5,ssp245,2094,2.937709897706691,1.0053146166334175
ACCESS-ESM1-5,ssp245,2095,2.9462254735408484,1.008489837628831
ACCESS-ESM1-5,ssp245,2096,2.9491471516852443,1.0004456314395505
ACCESS-ESM1-5,ssp245,2097,2.969453765677219,1.0089655437981453
ACCESS-ESM1-5,ssp245,2098,2.987167352427823,1.0231617423801918
ACCESS-ESM1-5,ssp245,2099,3.0091340292224866,1.0191024683187155
ACCESS-ESM1-5,ssp245,2100,3.0302487638691993,1.0010454089667424
ACCESS-ESM1-5,ssp585,1950,0.0592054841508741,
ACCESS-ESM1-5,ssp585,1951,0.04648264051862725,
ACCESS-ESM1-5,ssp585,1952,0.03452660691779481,
ACCESS-ESM1-5,ssp585,1953,0.02983349494931531,
ACCESS-ESM1-5,ssp585,1954,0.026924583906009047,
ACCESS-ESM1-5,ssp585,1955,0.026504978089987693,
ACCESS-ESM1-5,ssp585,1956,0.025658704048006107,
ACCESS-ESM1-5,ssp585,1957,0.026825768661351883,
ACCESS-ESM1-5,ssp585,1958,0.030727675728627446,
ACCESS-ESM1-5,ssp585,1959,0.02656623392465652,
ACCESS-ESM1-5,ssp585,1960,0.02425574089951965,
ACCESS-ESM1-5,ssp585,1961,0.020139961636527915,
ACCESS-ESM1-5,ssp585,1962,0.011816305775776451,
ACCESS-ESM1-5,ssp585,1963,0.008679218118847606,
ACCESS-ESM1-5,ssp585,1964,0.012056307818733103,
ACCESS-ESM1-5,ssp585,1965,0.006080068525047485,
ACCESS-ESM1-5,ssp585,1966,0.0012258412948331929,
ACCESS-ESM1-5,ssp585,1967,0.004082278471220964,
ACCESS-ESM1-5,ssp585,1968,0.004952591436242907,
ACCESS-ESM1-5,ssp585,1969,0.00573851872150802,
ACCESS-ESM1-5,ssp585,1970,0.011336762295227724,
ACCESS-ESM1-5,ssp585,1971,0.01908176126465643,
ACCESS-ESM1-5,ssp585,1972,0.033983891421695486,
ACCESS-ESM1-5,ssp585,1973,0.050068468956474516,
ACCESS-ESM1-5,ssp585,1974,0.06074265737196546,
ACCESS-ESM1-5,ssp585,1975,0.07946908884879349,
ACCESS-ESM1-5,ssp585,1976,0.0913062687296133,
ACCESS-ESM1-5,ssp585,1977,0.09880349792484064,
ACCESS-ESM1-5,ssp585,1978,0.10994728753083981,3.76810277516583
ACCESS-ESM1-5,ssp585,1979,0.11536465596948536,3.462589120529595
ACCESS-ESM1-5,ssp585,1980,0.1232782158032478,3.281945111458665
ACCESS-ESM1-5,ssp585,1981,0.14126927554675034,2.9891053302468595
ACCESS-ESM1-5,ssp585,1982,0.1549168790108259,2.6226844759543035
ACCESS-ESM1-5,ssp585,1983,0.1672267536826098,2.1790237731926494
ACCESS-ESM1-5,ssp585,1984,0.18654094334187904,1.977196468133108
ACCESS-ESM1-5,ssp585,1985,0.19819941146140535,1.8732644569765275
ACCESS-ESM1-5,ssp585,1986,0.215075302714979,1.827361188314319
ACCESS-ESM1-5,ssp585,1987,0.2370012491207452,1.6558534813749022
ACCESS-ESM1-5,ssp585,1988,0.2536513009005887,1.682662391190152
ACCESS-ESM1-5,ssp585,1989,0.2830982435382111,1.5895110988164076
ACCESS-ESM1-5,ssp585,1990,0.3103313473478958,1.546861273654179
ACCESS-ESM1-5,ssp585,1991,0.33828302119619785,1.3768133151154658
ACCESS-ESM1-5,ssp585,1992,0.3692417750468621,1.3292316255252596
ACCESS-ESM1-5,ssp585,1993,0.39324010392254916,1.231651646548683
ACCESS-ESM1-5,ssp585,1994,0.40613947805666156,1.1703371614314446
ACCESS-ESM1-5,ssp585,1995,0.42760268385098166,1.106271665302971
ACCESS-ESM1-5,ssp585,1996,0.455464494129086,1.102276983314137
ACCESS-ESM1-5,ssp585,1997,0.4816332173055343,1.0640128556888964
ACCESS-ESM1-5,ssp585,1998,0.5062812600320437,1.049700764921122
ACCESS-ESM1-5,ssp585,1999,0.540364515417419,1.0397827395508905
ACCESS-ESM1-5,ssp585,2000,0.5760927542714247,1.0596692327115056
ACCESS-ESM1-5,ssp585,2001,0.6046396229881945,1.0341718920124185
ACCESS-ESM1-5,ssp585,2002,0.6329109825506255,1.0539647075951943
ACCESS-ESM1-5,ssp585,2003,0.6562372682199755,1.044346719424124
ACCESS-ESM1-5,ssp585,2004,0.6855432068769195,1.0134220083918364
ACCESS-ESM1-5,ssp585,2005,0.711057585900509,0.9515724348769667
ACCESS-ESM1-5,ssp585,2006,0.7408243687339999,0.8980630181094731
ACCESS-ESM1-5,ssp585,2007,0.7788205517918168,0.859592610352066
ACCESS-ESM1-5,ssp585,2008,0.8183297478828953,0.8206315219980217
ACCESS-ESM1-5,ssp585,2009,0.8603542187495407,0.8189383047331411
ACCESS-ESM1-5,ssp585,2010,0.9049575086658024,0.788744357091936
ACCESS-ESM1-5,ssp585,2011,0.9469769940138898,0.752940137007016
ACCESS-ESM1-5,ssp585,2012,0.9849181977037328,0.7658848450953819
ACCESS-ESM1-5,ssp585,2013,1.0235158514723954,0.7727904655204758
ACCESS-ESM1-5,ssp585,2014,1.0610956862858132,0.7845092217227755
ACCESS-ESM1-5,ssp585,2015,1.1017059466723955,0.7898786483929631
ACCESS-ESM1-5,ssp585,2016,1.135032403658088,0.7798914487669761
ACCESS-ESM1-5,ssp585,2017,1.166490471612775,0.7642653625799257
ACCESS-ESM1-5,ssp585,2018,1.19925256419617,0.7727656535466024
ACCESS-ESM1-5,ssp585,2019,1.2228969849199132,0.7698647297839802
ACCESS-ESM1-5,ssp585,2020,1.2511565651189926,0.7776087274347555
ACCESS-ESM1-5,ssp585,2021,1.2821308516153522,0.7925056619288717
ACCESS-ESM1-5,ssp585,2022,1.3143944564763652,0.7816371211083553
ACCESS-ESM1-5,ssp585,2023,1.3531165716122209,0.8099354472420711
ACCESS-ESM1-5,ssp585,2024,1.3918109495431055,0.8032981036071165
ACCESS-ESM1-5,ssp585,2025,1.4265460254220594,0.8052024172722114
ACCESS-ESM1-5,ssp585,2026,1.4603340378621794,0.8220846172314744
ACCESS-ESM1-5,ssp585,2027,1.5001211666833474,0.8425593342768454
ACCESS-ESM1-5,ssp585,2028,1.5440551969557361,0.8590385493230008
ACCESS-ESM1-5,ssp585,2029,1.5841141993218721,0.8671579978331905
ACCESS-ESM1-5,ssp585,2030,1.6161820298961687,0.8494199287449655
ACCESS-ESM1-5,ssp585,2031,1.6513294785457429,0.858669478770064
ACCESS-ESM1-5,ssp585,2032,1.6851580696542272,0.858655254851755
ACCESS-ESM1-5,ssp585,2033,1.723604351618574,0.8707290186364942
ACCESS-ESM1-5,ssp585,2034,1.7642607158176626,0.8890670810778482
ACCESS-ESM1-5,ssp585,2035,1.8026667262306508,0.9020570505744296
ACCESS-ESM1-5,ssp585,2036,1.8375400914955076,0.9116280535735425
ACCESS-ESM1-5,ssp585,2037,1.8724358002291808,0.903642292691904
ACCESS-ESM1-5,ssp585,2038,1.9118210655794996,0.9112151499129717
ACCESS-ESM1-5,ssp585,2039,1.951472242032196,0.9253751072846146
ACCESS-ESM1-5,ssp585,2040,1.9870686650156908,0.9397673712755394
ACCESS-ESM1-5,ssp585,2041,2.0214517302588546,0.9486051812266443
ACCESS-ESM1-5,ssp585,2042,2.0606599849933978,0.9572444587365139
ACCESS-ESM1-5,ssp585,2043,2.093101569334478,0.9765469393040405
ACCESS-ESM1-5,ssp585,2044,2.1289932975786883,0.9619829209055396
ACCESS-ESM1-5,ssp585,2045,2.16899385550185,0.974568327758934
ACCESS-ESM1-5,ssp585,2046,2.212260943261227,0.9753871021918463
ACCESS-ESM1-5,ssp585,2047,2.2563732761491186,0.9823324591960819
ACCESS-ESM1-5,ssp585,2048,2.3054311129600498,0.9665903803766736
ACCESS-ESM1-5,ssp585,2049,2.3541000450338267,0.9719822773749681
ACCESS-ESM1-5,ssp585,2050,2.4015205406516884,0.9697141062821971
ACCESS-ESM1-5,ssp585,2051,2.455569873752707,0.968276457734452
ACCESS-ESM1-5,ssp585,2052,2.5043468605350747,0.9724941512405206
ACCESS-ESM1-5,ssp585,2053,2.5505361493514895,0.9585051151348898
ACCESS-ESM1-5,ssp585,2054,2.6028176620305032,0.9648544730603006
ACCESS-ESM1-5,ssp585,2055,2.65482782104815,0.946984199341146
ACCESS-ESM1-5,ssp585,2056,2.704554083834116,0.9486195325455026
ACCESS-ESM1-5,ssp585,2057,2.744888042231209,0.9456459332420705
ACCESS-ESM1-5,ssp585,2058,2.792161087827977,0.9409742724381573
ACCESS-ESM1-5,ssp585,2059,2.8357738349264574,0.9323558194479682
ACCESS-ESM1-5,ssp585,2060,2.886045240618468,0.9393308571246505
ACCESS-ESM1-5,ssp585,2061,2.939567560178538,0.9424079551111215
ACCESS-ESM1-5,ssp585,2062,3.0012964668804063,0.948316790061897
ACCESS-ESM1-5,ssp585,2063,3.0520872602440665,0.939107242776005
ACCESS-ESM1-5,ssp585,2064,3.1022231199099832,0.9385846944896796
ACCESS-ESM1-5,ssp585,2065,3.1629344026337622,0.947410446850346
ACCESS-ESM1-5,ssp585,2066,3.2225717071725417,0.9474373224169651
ACCESS-ESM1-5,ssp585,2067,3.2739028839061253,0.9566612576566558
ACCESS-ESM1-5,ssp585,2068,3.323965166328071,0.9461115430671565
ACCESS-ESM1-5,ssp585,2069,3.377870181291727,0.9631550643163808
ACCESS-ESM1-5,ssp585,2070,3.4273048108026787,0.9649024464477153
ACCESS-ESM1-5,ssp585,2071,3.482346743174287,0.9724195341331537
ACCESS-ESM1-5,ssp585,2072,3.533231426155326,0.9769575735388486
ACCESS-ESM1-5,ssp585,2073,3.591960774025034,0.9842903106315636
ACCESS-ESM1-5,ssp585,2074,3.6490197031461453,0.9931029245099432
ACCESS-ESM1-5,ssp585,2075,3.703763084989733,0.9979135650208754
ACCESS-ESM1-5,ssp585,2076,3.7607002559325187,0.996044410882293
ACCESS-ESM1-5,ssp585,2077,3.809064491903977,1.000322366805493
ACCESS-ESM1-5,ssp585,2078,3.862808028078683,1.0042649330063227
ACCESS-ESM1-5,ssp585,2079,3.9230260958252887,1.012960534654068
ACCESS-ESM1-5,ssp585,2080,3.9703005483565392,1.023190397001412
ACCESS-ESM1-5,ssp585,2081,4.016089183170849,1.0271696163807622
ACCESS-ESM1-5,ssp585,2082,4.069020856000734,1.0327441678779579
ACCESS-ESM1-5,ssp585,2083,4.123942062315979,1.0454564950027114
ACCESS-ESM1-5,ssp585,2084,4.182241747543789,1.055252812680463
ACCESS-ESM1-5,ssp585,2085,4.23175801271716,1.068232770772045
ACCESS-ESM1-5,ssp585,2086,4.292176831769437,1.0746492904645688
ACCESS-ESM1-5,ssp585,2087,4.324487061554274,1.0760531724567304
ACCESS-ESM1-5,ssp585,2088,4.3501076800760945,1.0786698167584015
ACCESS-ESM1-5,ssp585,2089,4.378969918065467,1.0862182214752896
ACCESS-ESM1-5,ssp585,2090,4.407435576873951,1.0871246554959824
ACCESS-ESM1-5,ssp585,2091,4.435859036558159,1.0873727210620299
ACCESS-ESM1-5,ssp585,2092,4.458323633614069,1.0850727747994293
ACCESS-ESM1-5,ssp585,2093,4.487812095324848,1.093980512507096
ACCESS-ESM1-5,ssp585,2094,4.516846413870067,1.0957461675821982
ACCESS-ESM1-5,ssp585,2095,4.536160053446411,1.0917492546817136
ACCESS-ESM1-5,ssp585,2096,4.556120156298812,1.0988755026014134
ACCESS-ESM1-5,ssp585,2097,4.581633234719196,1.1039762792670265
ACCESS-ESM1-5,ssp585,2098,4.606119391677042,1.1154684218015538
ACCESS-ESM1-5,ssp585,2099,4.631139213309509,1.1068918780882195
ACCESS-ESM1-5,ssp585,2100,4.665768475198263,1.117043418315718
AWI-CM-1-1-MR,ssp245,1950,0.30010766339633504,1.4806159096399303
AWI-CM-1-1-MR,ssp245,1951,0.3005669946210825,1.392881699479046
AWI-CM-1-1-MR,ssp245,1952,0.30237745676436323,1.3613681506830193
AWI-CM-1-1-MR,ssp245,1953,0.3025452757245735,1.3965403111385326
AWI-CM-1-1-MR,ssp245,1954,0.3064174159638526,1.386341879779201
AWI-CM-1-1-MR,ssp245,1955,0.3188346406178823,1.429965451522204
AWI-CM-1-1-MR,ssp245,1956,0.3276392325875766,1.3995662360935006
AWI-CM-1-1-MR,ssp245,1957,0.3289388370245509,1.3248626669962265
AWI-CM-1-1-MR,ssp245,1958,0.3393912402828088,1.318170452021829
AWI-CM-1-1-MR,ssp245,1959,0.33835206400647927,1.3807742156172396
AWI-CM-1-1-MR,ssp245,1960,0.3371417204143351,1.3216807829494817
AWI-CM-1-1-MR,ssp245,1961,0.3319463211966612,1.3682999489696257
AWI-CM-1-1-MR,ssp245,1962,0.33723563720476096,1.3800900274949528
AWI-CM-1-1-MR,ssp245,1963,0.3472831049800277,1.5096965959874937
AWI-CM-1-1-MR,ssp245,1964,0.34327729026589965,1.462797293625405
AWI-CM-1-1-MR,ssp245,1965,0.35504011089382176,1.5247027160323086
AWI-CM-1-1-MR,ssp245,1966,0.3625181655094707,1.5449663590837464
AWI-CM-1-1-MR,ssp245,1967,0.3713620073091912,1.5135049411823198
AWI-CM-1-1-MR,ssp245,1968,0.37748499752032294,1.5440724189592645
AWI-CM-1-1-MR,ssp245,1969,0.37960388863707334,1.616189231203367
AWI-CM-1-1-MR,ssp245,1970,0.37759763403471236,1.6029034843824612
AWI-CM-1-1-MR,ssp245,1971,0.38270827385828926,1.6079700707685733
AWI-CM-1-1-MR,ssp245,1972,0.3906892473485603,1.5155335661133316
AWI-CM-1-1-MR,ssp245,1973,0.4024033880398804,1.6029880381723978
AWI-CM-1-1-MR,ssp245,1974,0.4119450340542509,1.6284202422955127
AWI-CM-1-1-MR,ssp245,1975,0.42639480723773127,1.6448937101333623
AWI-CM-1-1-MR,ssp245,1976,0.443038965679879,1.610348098948312
AWI-CM-1-1-MR,ssp245,1977,0.44863620500246004,1.5973305393658248
AWI-CM-1-1-MR,ssp245,1978,0.4467874354758294,1.6976032890225394
AWI-CM-1-1-MR,ssp245,1979,0.44811742802734217,1.7451820307355717
AWI-CM-1-1-MR,ssp245,1980,0.4608287617395793,1.7031629873216936
AWI-CM-1-1-MR,ssp245,1981,0.4774802603048897,1.737876020455097
AWI-CM-1-1-MR,ssp245,1982,0.49903603022245496,1.73604784300418
AWI-CM-1-1-MR,ssp245,1983,0.5164937305547236,1.7600276021369992
AWI-CM-1-1-MR,ssp245,1984,0.5304522536795181,1.7380108429065053
AWI-CM-1-1-MR,ssp245,1985,0.5381049463564769,1.7078366667696545
AWI-CM-1-1-MR,ssp245,1986,0.5559723005765629,1.6910482242225988
AWI-CM-1-1-MR,ssp245,1987,0.5833870405007474,1.655218882251427
AWI-CM-1-1-MR,ssp245,1988,0.607583337030375,1.6143538648431397
AWI-CM-1-1-MR,ssp245,1989,0.6373623540841209,1.5598136775511298
AWI-CM-1-1-MR,ssp245,1990,0.6630500824763449,1.5711087745697374
AWI-CM-1-1-MR,ssp245,1991,0.6891071259571845,1.5661263894126778
AWI-CM-1-1-MR,ssp245,1992,0.7121415903561039,1.5289803888341955
AWI-CM-1-1-MR,ssp245,1993,0.7371482893028144,1.4985363658058148
AWI-CM-1-1-MR,ssp245,1994,0.7700025373141651,1.473913056142514
AWI-CM-1-1-MR,ssp245,1995,0.7963372019075374,1.456860031595812
AWI-CM-1-1-MR,ssp245,1996,0.8257409437332057,1.4533522700860761
AWI-CM-1-1-MR,ssp245,1997,0.845834159687045,1.481118509534889
AWI-CM-1-1-MR,ssp245,1998,0.8731006159892464,1.479162507103451
AWI-CM-1-1-MR,ssp245,1999,0.8991773661958784,1.4365336468037941
AWI-CM-1-1-MR,ssp245,2000,0.9257353170500797,1.4233978933351372
AWI-CM-1-1-MR,ssp245,2001,0.9500504824316276,1.429343029808895
AWI-CM-1-1-MR,ssp245,2002,0.9774233685599275,1.420379272855754
AWI-CM-1-1-MR,ssp245,2003,1.002685634137104,1.383582220430601
AWI-CM-1-1-MR,ssp245,2004,1.0366393404701397,1.3494724160268117
AWI-CM-1-1-MR,ssp245,2005,1.0618830152722334,1.3469151591603439
AWI-CM-1-1-MR,ssp245,2006,1.0819250789106793,1.3657531377579883
AWI-CM-1-1-MR,ssp245,2007,1.112904592032305,1.356028477809756
AWI-CM-1-1-MR,ssp245,2008,1.1544679446620838,1.3360556170574855
AWI-CM-1-1-MR,ssp245,2009,1.1955124360526648,1.3136364616634892
AWI-CM-1-1-MR,ssp245,2010,1.2273920282831077,1.2869503588552917
AWI-CM-1-1-MR,ssp245,2011,1.253466525990634,1.2729655571986247
AWI-CM-1-1-MR,ssp245,2012,1.2772721809497816,1.2610694195799337
AWI-CM-1-1-MR,ssp245,2013,1.3098322449343434,1.2460357240156898
AWI-CM-1-1-MR,ssp245,2014,1.3369379320474668,1.2651404534799542
AWI-CM-1-1-MR,ssp245,2015,1.3688228435679,1.2530498215449695
AWI-CM-1-1-MR,ssp245,2016,1.3939878482875656,1.2457198309213613
AWI-CM-1-1-MR,ssp245,2017,1.4172678445116786,1.2723894313908093
AWI-CM-1-1-MR,ssp245,2018,1.4451983976937564,1.272455060324914
AWI-CM-1-1-MR,ssp245,2019,1.4670821191853767,1.2812000367056129
AWI-CM-1-1-MR,ssp245,2020,1.4852744461845058,1.2813743945942786
AWI-CM-1-1-MR,ssp245,2021,1.5103790317646617,1.2731555027713737
AWI-CM-1-1-MR,ssp245,2022,1.537197052137187,1.2712057453782455
AWI-CM-1-1-MR,ssp245,2023,1.5535177390302086,1.2814889817511819
AWI-CM-1-1-MR,ssp245,2024,1.5794328598628264,1.303565926057024
AWI-CM-1-1-MR,ssp245,2025,1.6069787554841848,1.3043019228249022
AWI-CM-1-1-MR,ssp245,2026,1.6312989949145902,1.3002090923162812
AWI-CM-1-1-MR,ssp245,2027,1.6608656821728724,1.2925486169754408
AWI-CM-1-1-MR,ssp245,2028,1.6881210884473339,1.2869961001626622
AWI-CM-1-1-MR,ssp245,2029,1.7160079791923541,1.3001269893990528
AWI-CM-1-1-MR,ssp245,2030,1.7445843925315596,1.2698020631140137
AWI-CM-1-1-MR,ssp245,2031,1.7787436772129448,1.2617243489257328
AWI-CM-1-1-MR,ssp245,2032,1.8047474247115511,1.2701037062270695
AWI-CM-1-1-MR,ssp245,2033,1.828382791972577,1.2758148102841858
AWI-CM-1-1-MR,ssp245,2034,1.857947887898202,1.277121476472749
AWI-CM-1-1-MR,ssp245,2035,1.8841370746519772,1.2830439355916554
AWI-CM-1-1-MR,ssp245,2036,1.9098920866350455,1.279534145941846
AWI-CM-1-1-MR,ssp245,2037,1.9333681744652476,1.293972226597224
AWI-CM-1-1-MR,ssp245,2038,1.955808166499535,1.2718132646776776
AWI-CM-1-1-MR,ssp245,2039,1.9812398848489068,1.2632603471444355
AWI-CM-1-1-MR,ssp245,2040,2.011449854281153,1.27312184742516
AWI-CM-1-1-MR,ssp245,2041,2.0446888589653196,1.2837815686601446
AWI-CM-1-1-MR,ssp245,2042,2.0707549358765958,1.2761256119256321
AWI-CM-1-1-MR,ssp245,2043,2.100403794644872,1.2861705332413305
AWI-CM-1-1-MR,ssp245,2044,2.1266158961519657,1.2853099513635018
AWI-CM-1-1-MR,ssp245,2045,2.147997689233409,1.298959177749681
AWI-CM-1-1-MR,ssp245,2046,2.1723648014155685,1.2942315035906615
AWI-CM-1-1-MR,ssp245,2047,2.1948307823526343,1.276676022288644
AWI-CM-1-1-MR,ssp245,2048,2.21529392619157,1.293496321777175
AWI-CM-1-1-MR,ssp245,2049,2.23873661034674,1.2796643660115041
AWI-CM-1-1-MR,ssp245,2050,2.2739240825875755,1.259163836636067
AWI-CM-1-1-MR,ssp245,2051,2.3069680283494542,1.2461222720652056
AWI-CM-1-1-MR,ssp245,2052,2.331390145181183,1.244428332113219
AWI-CM-1-1-MR,ssp245,2053,2.3679103472091847,1.2270997737388578
AWI-CM-1-1-MR,ssp245,2054,2.3848719735889667,1.211719032284526
AWI-CM-1-1-MR,ssp245,2055,2.4019246293522922,1.2198727373806628
AWI-CM-1-1-MR,ssp245,2056,2.4246650123782576,1.2236844651090708
AWI-CM-1-1-MR,ssp245,2057,2.453124998253323,1.2150173345150082
AWI-CM-1-1-MR,ssp245,2058,2.4752382818053813,1.2131638257109638
AWI-CM-1-1-MR,ssp245,2059,2.4923897884024577,1.2162116723389718
AWI-CM-1-1-MR,ssp245,2060,2.5118704537401735,1.2267394664250955
AWI-CM-1-1-MR,ssp245,2061,2.5314852058274897,1.2267532682762814
AWI-CM-1-1-MR,ssp245,2062,2.5541101534073998,1.221498842035546
AWI-CM-1-1-MR,ssp245,2063,2.5742357362462958,1.2288907022887525
AWI-CM-1-1-MR,ssp245,2064,2.593216622678767,1.2183706853723528
AWI-CM-1-1-MR,ssp245,2065,2.614184263370301,1.2167642324158738
AWI-CM-1-1-MR,ssp245,2066,2.6332772074294915,1.2178683135492538
AWI-CM-1-1-MR,ssp245,2067,2.6528194984434794,1.2116687098663634
AWI-CM-1-1-MR,ssp245,2068,2.667828455322558,1.2217404534391372
AWI-CM-1-1-MR,ssp245,2069,2.686537866328219,1.2297271415944973
AWI-CM-1-1-MR,ssp245,2070,2.6995264090798097,1.2185714055258283
AWI-CM-1-1-MR,ssp245,2071,2.7081952098462656,1.2090797765874257
AWI-CM-1-1-MR,ssp245,2072,2.723911015039018,1.2153704845021664
AWI-CM-1-1-MR,ssp245,2073,2.7301027084015876,1.2040972706544388
AWI-CM-1-1-MR,ssp245,2074,2.739833708669939,1.2018393767464104
AWI-CM-1-1-MR,ssp245,2075,2.756995527962848,1.195481457144992
AWI-CM-1-1-MR,ssp245,2076,2.7740865580773533,1.2039520167724085
AWI-CM-1-1-MR,ssp245,2077,2.7878712283425444,1.2141663108569045
AWI-CM-1-1-MR,ssp245,2078,2.8032105495294464,1.2035440435605262
AWI-CM-1-1-MR,ssp245,2079,2.8286746885096514,1.2163833221336482
AWI-CM-1-1-MR,ssp245,2080,2.839861357544328,1.234129157859631
AWI-CM-1-1-MR,ssp245,2081,2.8486218777692573,1.245001495604576
AWI-CM-1-1-MR,ssp245,2082,2.8609439215931256,1.249102457175184
AWI-CM-1-1-MR,ssp245,2083,2.8671621886738916,1.257975295521423
AWI-CM-1-1-MR,ssp245,2084,2.877928502541139,1.2588591833984946
