group,model,exp,ssp,var,n_years,last_year,long,y2100,y2150,y2200,y2300
IMAU,IMAUICE5,CESM2-Leo_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,15.66396267449166,,,
IMAU,IMAUICE5,CESM2-Leo_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,14.86262865610426,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp126_MARv3.9_p25,SSP1-2.6,slc,86,2100,False,3.2928659975110186,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp126_MARv3.9_p50,SSP1-2.6,slc,86,2100,False,3.1791525082698335,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp126_MARv3.9_p75,SSP1-2.6,slc,86,2100,False,3.067376470131933,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,11.923435080213629,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,10.506378131146121,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,9.797378389822597,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,11.540694999262602,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,9.952248004231645,,,
IMAU,IMAUICE5,CNRM-CM6-1_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,9.233105304950495,,,
IMAU,IMAUICE5,CNRM-ESM2-1_ssp585_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,11.148387251300562,,,
IMAU,IMAUICE5,CNRM-ESM2-1_ssp585_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,9.549128078711089,,,
IMAU,IMAUICE5,CNRM-ESM2-1_ssp585_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,8.879192770011368,,,
IMAU,IMAUICE5,CSIRO-Mk3.6.0_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,5.1751342526245026,,,
IMAU,IMAUICE5,CSIRO-Mk3.6.0_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,3.9188018073319064,,,
IMAU,IMAUICE5,CSIRO-Mk3.6.0_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,3.3084996841079573,,,
IMAU,IMAUICE5,HadGEM2-ES_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,7.537784718408869,,,
IMAU,IMAUICE5,HadGEM2-ES_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,6.344796894364535,,,
IMAU,IMAUICE5,HadGEM2-ES_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,5.931809591301018,,,
IMAU,IMAUICE5,IPSL-CM5A-MR_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,9.463885482981826,,,
IMAU,IMAUICE5,IPSL-CM5A-MR_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,8.286096024592116,,,
IMAU,IMAUICE5,IPSL-CM5A-MR_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,8.040444049372208,,,
IMAU,IMAUICE5,MIROC5_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,9.56011724847512,,,
IMAU,IMAUICE5,MIROC5_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,8.18779094093971,,,
IMAU,IMAUICE5,MIROC5_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,7.6549124350298925,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp126_MARv3.12_p25,SSP1-2.6,slc,86,2100,False,2.1003903732599305,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp126_MARv3.12_p50,SSP1-2.6,slc,86,2100,False,1.9412604868065841,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp126_MARv3.12_p75,SSP1-2.6,slc,86,2100,False,1.7948806228930358,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp245_MARv3.12_p25,SSP2-4.5,slc,86,2100,False,3.178360032388916,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp245_MARv3.12_p50,SSP2-4.5,slc,86,2100,False,2.7404676593541843,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp245_MARv3.12_p75,SSP2-4.5,slc,86,2100,False,2.5252686528766333,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp585_MARv3.12_p25,SSP5-8.5,slc,86,2100,False,5.931750947670622,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp585_MARv3.12_p50,SSP5-8.5,slc,86,2100,False,5.060360000437303,,,
IMAU,IMAUICE5,MPI-ESM1-2-HR_ssp585_MARv3.12_p75,SSP5-8.5,slc,86,2100,False,4.621707664875707,,,
IMAU,IMAUICE5,NorESM1-M_rcp85_MARv3.9_p25,SSP5-8.5,slc,86,2100,False,6.149561014192351,,,
IMAU,IMAUICE5,NorESM1-M_rcp85_MARv3.9_p50,SSP5-8.5,slc,86,2100,False,5.0292239967523855,,,
IMAU,IMAUICE5,NorESM1-M_rcp85_MARv3.9_p75,SSP5-8.5,slc,86,2100,False,4.549276943972291,,,
