axis,rff_idx,fair_cfg_idx,seed_idx,post_idx
anova,911,489,2,8535
anova,911,489,2,910
anova,911,536,0,8445
anova,911,536,0,456
anova,911,536,0,9319
anova,911,536,1,8445
anova,911,536,1,456
anova,911,536,1,9319
anova,911,536,2,8445
anova,911,536,2,456
anova,911,536,2,9319
anova,911,37,0,1182
anova,911,37,0,5423
anova,911,37,0,338
anova,911,37,1,1182
anova,911,37,1,5423
anova,911,37,1,338
anova,911,37,2,1182
anova,911,37,2,5423
anova,911,37,2,338
anova,911,110,0,7979
anova,911,110,0,1880
anova,911,110,0,2949
anova,911,110,1,7979
anova,911,110,1,1880
anova,911,110,1,2949
anova,911,110,2,7979
anova,911,110,2,1880
anova,911,110,2,2949
anova,911,590,0,6353
anova,911,590,0,1826
anova,911,590,0,9470
anova,911,590,1,6353
anova,911,590,1,1826
anova,911,590,1,9470
anova,911,590,2,6353
anova,911,590,2,1826
anova,911,590,2,9470
anova,911,168,0,2879
anova,911,168,0,7891
anova,911,168,0,9527
anova,911,168,1,2879
anova,911,168,1,7891
anova,911,168,1,9527
anova,911,168,2,2879
anova,911,168,2,7891
anova,911,168,2,9527
anova,911,682,0,7492
anova,911,682,0,5358
anova,911,682,0,2924
anova,911,682,1,7492
anova,911,682,1,5358
anova,911,682,1,2924
anova,911,682,2,7492
anova,911,682,2,5358
anova,911,682,2,2924
anova,911,459,0,3835
anova,911,459,0,8653
anova,911,459,0,7319
anova,911,459,1,3835
anova,911,459,1,8653
anova,911,459,1,7319
anova,911,459,2,3835
anova,911,459,2,8653
anova,911,459,2,7319
anova,911,10,0,2168
anova,911,10,0,2574
anova,911,10,0,4165
anova,911,10,1,2168
anova,911,10,1,2574
anova,911,10,1,4165
anova,911,10,2,2168
anova,911,10,2,2574
anova,911,10,2,4165
anova,911,587,0,9807
anova,911,587,0,734
anova,911,587,0,4777
anova,911,587,1,9807
anova,911,587,1,734
anova,911,587,1,4777
anova,911,587,2,9807
anova,911,587,2,734
anova,911,587,2,4777
anova,911,368,0,8377
anova,911,368,0,1586
anova,911,368,0,5048
anova,911,368,1,8377
anova,911,368,1,1586
anova,911,368,1,5048
anova,911,368,2,8377
anova,911,368,2,1586
anova,911,368,2,5048
anova,911,321,0,8376
anova,911,321,0,9512
anova,911,321,0,695
anova,911,321,1,8376
anova,911,321,1,9512
anova,911,321,1,695
anova,911,321,2,8376
anova,911,321,2,9512
anova,911,321,2,695
anova,969,229,0,4487
anova,969,229,0,6872
anova,969,229,0,3085
anova,969,229,1,4487
anova,969,229,1,6872
anova,969,229,1,3085
anova,969,229,2,4487
anova,969,229,2,6872
anova,969,229,2,3085
anova,969,231,0,5923
anova,969,231,0,5871
anova,969,231,0,9776
anova,969,231,1,5923
anova,969,231,1,5871
anova,969,231,1,9776
anova,969,231,2,5923
anova,969,231,2,5871
anova,969,231,2,9776
anova,969,751,0,904
anova,969,751,0,5428
anova,969,751,0,4224
anova,969,751,1,904
anova,969,751,1,5428
anova,969,751,1,4224
anova,969,751,2,904
anova,969,751,2,5428
anova,969,751,2,4224
anova,969,145,0,328
anova,969,145,0,5981
anova,969,145,0,4023
anova,969,145,1,328
anova,969,145,1,5981
anova,969,145,1,4023
anova,969,145,2,328
anova,969,145,2,5981
anova,969,145,2,4023
anova,969,271,0,5050
anova,969,271,0,8286
anova,969,271,0,3879
anova,969,271,1,5050
anova,969,271,1,8286
anova,969,271,1,3879
anova,969,271,2,5050
anova,969,271,2,8286
anova,969,271,2,3879
anova,969,193,0,8324
anova,969,193,0,8628
anova,969,193,0,5981
anova,969,193,1,8324
anova,969,193,1,8628
anova,969,193,1,5981
anova,969,193,2,8324
anova,969,193,2,8628
anova,969,193,2,5981
anova,969,793,0,4312
anova,969,793,0,3552
anova,969,793,0,8633
anova,969,793,1,4312
anova,969,793,1,3552
anova,969,793,1,8633
anova,969,793,2,4312
anova,969,793,2,3552
anova,969,793,2,8633
anova,969,593,0,4957
anova,969,593,0,8685
anova,969,593,0,7311
anova,969,593,1,4957
anova,969,593,1,8685
anova,969,593,1,7311
anova,969,593,2,4957
anova,969,593,2,8685
anova,969,593,2,7311
anova,969,548,0,9190
anova,969,548,0,7245
anova,969,548,0,830
anova,969,548,1,9190
anova,969,548,1,7245
anova,969,548,1,830
anova,969,548,2,9190
anova,969,548,2,7245
anova,969,548,2,830
anova,969,119,0,5254
anova,969,119,0,4464
anova,969,119,0,7642
anova,969,119,1,5254
anova,969,119,1,4464
anova,969,119,1,7642
anova,969,119,2,5254
anova,969,119,2,4464
anova,969,119,2,7642
anova,969,314,0,8573
anova,969,314,0,7412
anova,969,314,0,945
anova,969,314,1,8573
anova,969,314,1,7412
anova,969,314,1,945
anova,969,314,2,8573
anova,969,314,2,7412
anova,969,314,2,945
anova,969,460,0,4516
anova,969,460,0,3015
anova,969,460,0,4369
anova,969,460,1,4516
anova,969,460,1,3015
anova,969,460,1,4369
anova,969,460,2,4516
anova,969,460,2,3015
anova,969,460,2,4369
anova,969,132,0,9210
anova,969,132,0,1482
anova,969,132,0,1008
anova,969,132,1,9210
anova,969,132,1,1482
anova,969,132,1,1008
anova,969,132,2,9210
anova,969,132,2,1482
anova,969,132,2,1008
anova,969,161,0,6128
anova,969,161,0,2968
anova,969,161,0,209
anova,969,161,1,6128
anova,969,161,1,2968
anova,969,161,1,209
anova,969,161,2,6128
anova,969,161,2,2968
anova,969,161,2,209
anova,969,91,0,1662
anova,969,91,0,8652
anova,969,91,0,1063
anova,969,91,1,1662
anova,969,91,1,8652
anova,969,91,1,1063
anova,969,91,2,1662
anova,969,91,2,8652
anova,969,91,2,1063
anova,1393,348,0,9761
anova,1393,348,0,7516
anova,1393,348,0,5194
anova,1393,348,1,9761
anova,1393,348,1,7516
anova,1393,348,1,5194
anova,1393,348,2,9761
anova,1393,348,2,7516
anova,1393,348,2,5194
anova,1393,251,0,2709
anova,1393,251,0,1319
anova,1393,251,0,155
anova,1393,251,1,2709
anova,1393,251,1,1319
anova,1393,251,1,155
anova,1393,251,2,2709
anova,1393,251,2,1319
anova,1393,251,2,155
anova,1393,701,0,8794
anova,1393,701,0,7050
anova,1393,701,0,3590
anova,1393,701,1,8794
anova,1393,701,1,7050
anova,1393,701,1,3590
anova,1393,701,2,8794
anova,1393,701,2,7050
anova,1393,701,2,3590
anova,1393,772,0,9357
anova,1393,772,0,9891
anova,1393,772,0,504
anova,1393,772,1,9357
anova,1393,772,1,9891
anova,1393,772,1,504
anova,1393,772,2,9357
anova,1393,772,2,9891
anova,1393,772,2,504
anova,1393,306,0,893
anova,1393,306,0,7824
anova,1393,306,0,8369
anova,1393,306,1,893
anova,1393,306,1,7824
anova,1393,306,1,8369
anova,1393,306,2,893
anova,1393,306,2,7824
anova,1393,306,2,8369
anova,1393,742,0,897
anova,1393,742,0,7760
anova,1393,742,0,227
anova,1393,742,1,897
anova,1393,742,1,7760
anova,1393,742,1,227
anova,1393,742,2,897
anova,1393,742,2,7760
anova,1393,742,2,227
anova,1393,310,0,7933
anova,1393,310,0,7723
anova,1393,310,0,7842
anova,1393,310,1,7933
anova,1393,310,1,7723
anova,1393,310,1,7842
anova,1393,310,2,7933
anova,1393,310,2,7723
anova,1393,310,2,7842
anova,1393,353,0,8624
anova,1393,353,0,7989
anova,1393,353,0,3758
anova,1393,353,1,8624
anova,1393,353,1,7989
anova,1393,353,1,3758
anova,1393,353,2,8624
anova,1393,353,2,7989
anova,1393,353,2,3758
anova,1393,0,0,2941
anova,1393,0,0,9907
anova,1393,0,0,2904
anova,1393,0,1,2941
anova,1393,0,1,9907
anova,1393,0,1,2904
anova,1393,0,2,2941
anova,1393,0,2,9907
anova,1393,0,2,2904
anova,1393,302,0,4790
anova,1393,302,0,6945
anova,1393,302,0,5230
anova,1393,302,1,4790
anova,1393,302,1,6945
anova,1393,302,1,5230
anova,1393,302,2,4790
anova,1393,302,2,6945
anova,1393,302,2,5230
anova,1393,830,0,2090
anova,1393,830,0,7125
anova,1393,830,0,3057
anova,1393,830,1,2090
anova,1393,830,1,7125
anova,1393,830,1,3057
anova,1393,830,2,2090
anova,1393,830,2,7125
anova,1393,830,2,3057
anova,1393,139,0,8547
anova,1393,139,0,1299
anova,1393,139,0,6126
anova,1393,139,1,8547
anova,1393,139,1,1299
anova,1393,139,1,6126
anova,1393,139,2,8547
anova,1393,139,2,1299
anova,1393,139,2,6126
anova,1393,200,0,9398
anova,1393,200,0,1509
anova,1393,200,0,6837
anova,1393,200,1,9398
anova,1393,200,1,1509
anova,1393,200,1,6837
anova,1393,200,2,9398
anova,1393,200,2,1509
anova,1393,200,2,6837
anova,1393,597,0,479
anova,1393,597,0,5548
anova,1393,597,0,6078
anova,1393,597,1,479
anova,1393,597,1,5548
anova,1393,597,1,6078
anova,1393,597,2,479
anova,1393,597,2,5548
anova,1393,597,2,6078
anova,1393,147,0,3194
anova,1393,147,0,5289
anova,1393,147,0,5787
anova,1393,147,1,3194
anova,1393,147,1,5289
anova,1393,147,1,5787
anova,1393,147,2,3194
anova,1393,147,2,5289
anova,1393,147,2,5787
anova,415,614,0,4159
anova,415,614,0,3935
anova,415,614,0,2298
anova,415,614,1,4159
anova,415,614,1,3935
anova,415,614,1,2298
anova,415,614,2,4159
anova,415,614,2,3935
anova,415,614,2,2298
anova,415,746,0,7422
anova,415,746,0,4465
anova,415,746,0,4607
anova,415,746,1,7422
anova,415,746,1,4465
anova,415,746,1,4607
anova,415,746,2,7422
anova,415,746,2,4465
anova,415,746,2,4607
anova,415,791,0,2015
anova,415,791,0,4386
anova,415,791,0,8453
anova,415,791,1,2015
anova,415,791,1,4386
anova,415,791,1,8453
anova,415,791,2,2015
anova,415,791,2,4386
anova,415,791,2,8453
anova,415,561,0,1509
anova,415,561,0,3610
anova,415,561,0,727
anova,415,561,1,1509
anova,415,561,1,3610
anova,415,561,1,727
anova,415,561,2,1509
anova,415,561,2,3610
anova,415,561,2,727
anova,415,515,0,2995
anova,415,515,0,7020
anova,415,515,0,4411
anova,415,515,1,2995
anova,415,515,1,7020
anova,415,515,1,4411
anova,415,515,2,2995
anova,415,515,2,7020
anova,415,515,2,4411
anova,415,711,0,2977
anova,415,711,0,4294
anova,415,711,0,846
anova,415,711,1,2977
anova,415,711,1,4294
anova,415,711,1,846
anova,415,711,2,2977
anova,415,711,2,4294
anova,415,711,2,846
anova,415,804,0,4064
anova,415,804,0,3631
anova,415,804,0,5503
anova,415,804,1,4064
anova,415,804,1,3631
anova,415,804,1,5503
anova,415,804,2,4064
anova,415,804,2,3631
anova,415,804,2,5503
anova,415,158,0,361
anova,415,158,0,3987
anova,415,158,0,7931
anova,415,158,1,361
anova,415,158,1,3987
anova,415,158,1,7931
anova,415,158,2,361
anova,415,158,2,3987
anova,415,158,2,7931
anova,415,474,0,8197
anova,415,474,0,7125
anova,415,474,0,4537
anova,415,474,1,8197
anova,415,474,1,7125
anova,415,474,1,4537
anova,415,474,2,8197
anova,415,474,2,7125
anova,415,474,2,4537
anova,415,653,0,3990
anova,415,653,0,7018
anova,415,653,0,5910
anova,415,653,1,3990
anova,415,653,1,7018
anova,415,653,1,5910
anova,415,653,2,3990
anova,415,653,2,7018
anova,415,653,2,5910
anova,415,62,0,6274
anova,415,62,0,783
anova,415,62,0,6971
anova,415,62,1,6274
anova,415,62,1,783
anova,415,62,1,6971
anova,415,62,2,6274
anova,415,62,2,783
anova,415,62,2,6971
anova,415,795,0,8096
anova,415,795,0,7315
anova,415,795,0,9040
anova,415,795,1,8096
anova,415,795,1,7315
anova,415,795,1,9040
anova,415,795,2,8096
anova,415,795,2,7315
anova,415,795,2,9040
anova,415,249,0,5602
anova,415,249,0,9292
anova,415,249,0,8949
anova,415,249,1,5602
anova,415,249,1,9292
anova,415,249,1,8949
anova,415,249,2,5602
anova,415,249,2,9292
anova,415,249,2,8949
anova,415,447,0,6452
anova,415,447,0,3208
anova,415,447,0,7275
anova,415,447,1,6452
anova,415,447,1,3208
anova,415,447,1,7275
anova,415,447,2,6452
anova,415,447,2,3208
anova,415,447,2,7275
anova,415,260,0,2418
anova,415,260,0,2270
anova,415,260,0,4529
anova,415,260,1,2418
anova,415,260,1,2270
anova,415,260,1,4529
anova,415,260,2,2418
anova,415,260,2,2270
anova,415,260,2,4529
anova,1973,105,0,300
anova,1973,105,0,6197
anova,1973,105,0,5490
anova,1973,105,1,300
anova,1973,105,1,6197
anova,1973,105,1,5490
anova,1973,105,2,300
anova,1973,105,2,6197
anova,1973,105,2,5490
anova,1973,365,0,7612
anova,1973,365,0,4738
anova,1973,365,0,893
anova,1973,365,1,7612
anova,1973,365,1,4738
anova,1973,365,1,893
anova,1973,365,2,7612
anova,1973,365,2,4738
anova,1973,365,2,893
anova,1973,710,0,4333
anova,1973,710,0,103
anova,1973,710,0,9633
anova,1973,710,1,4333
anova,1973,710,1,103
anova,1973,710,1,9633
anova,1973,710,2,4333
anova,1973,710,2,103
anova,1973,710,2,9633
anova,1973,547,0,3334
anova,1973,547,0,6498
anova,1973,547,0,6098
anova,1973,547,1,3334
anova,1973,547,1,6498
anova,1973,547,1,6098
anova,1973,547,2,3334
anova,1973,547,2,6498
anova,1973,547,2,6098
anova,1973,288,0,8236
anova,1973,288,0,4800
anova,1973,288,0,2473
anova,1973,288,1,8236
anova,1973,288,1,4800
anova,1973,288,1,2473
anova,1973,288,2,8236
anova,1973,288,2,4800
anova,1973,288,2,2473
anova,1973,205,0,6078
anova,1973,205,0,3623
anova,1973,205,0,7505
anova,1973,205,1,6078
anova,1973,205,1,3623
anova,1973,205,1,7505
anova,1973,205,2,6078
anova,1973,205,2,3623
anova,1973,205,2,7505
anova,1973,44,0,9600
anova,1973,44,0,5956
anova,1973,44,0,6303
anova,1973,44,1,9600
anova,1973,44,1,5956
anova,1973,44,1,6303
anova,1973,44,2,9600
anova,1973,44,2,5956
anova,1973,44,2,6303
anova,1973,454,0,1250
anova,1973,454,0,5617
anova,1973,454,0,4321
anova,1973,454,1,1250
anova,1973,454,1,5617
anova,1973,454,1,4321
anova,1973,454,2,1250
anova,1973,454,2,5617
anova,1973,454,2,4321
anova,1973,191,0,7365
anova,1973,191,0,7448
anova,1973,191,0,9236
anova,1973,191,1,7365
anova,1973,191,1,7448
anova,1973,191,1,9236
anova,1973,191,2,7365
anova,1973,191,2,7448
anova,1973,191,2,9236
anova,1973,393,0,6242
anova,1973,393,0,5019
anova,1973,393,0,5276
anova,1973,393,1,6242
anova,1973,393,1,5019
anova,1973,393,1,5276
anova,1973,393,2,6242
anova,1973,393,2,5019
anova,1973,393,2,5276
anova,1973,631,0,4932
anova,1973,631,0,9090
anova,1973,631,0,3387
anova,1973,631,1,4932
anova,1973,631,1,9090
anova,1973,631,1,3387
anova,1973,631,2,4932
anova,1973,631,2,9090
anova,1973,631,2,3387
anova,1973,772,0,4787
anova,1973,772,0,8354
anova,1973,772,0,1656
anova,1973,772,1,4787
anova,1973,772,1,8354
anova,1973,772,1,1656
anova,1973,772,2,4787
anova,1973,772,2,8354
anova,1973,772,2,1656
anova,1973,395,0,3928
anova,1973,395,0,9561
anova,1973,395,0,9434
anova,1973,395,1,3928
anova,1973,395,1,9561
anova,1973,395,1,9434
anova,1973,395,2,3928
anova,1973,395,2,9561
anova,1973,395,2,9434
anova,1973,668,0,9069
anova,1973,668,0,9027
anova,1973,668,0,4195
anova,1973,668,1,9069
anova,1973,668,1,9027
anova,1973,668,1,4195
anova,1973,668,2,9069
anova,1973,668,2,9027
anova,1973,668,2,4195
anova,1973,619,0,4270
anova,1973,619,0,3753
anova,1973,619,0,3482
anova,1973,619,1,4270
anova,1973,619,1,3753
anova,1973,619,1,3482
anova,1973,619,2,4270
anova,1973,619,2,3753
anova,1973,619,2,3482
anova,1617,814,0,677
anova,1617,814,0,7791
anova,1617,814,0,9716
anova,1617,814,1,677
anova,1617,814,1,7791
anova,1617,814,1,9716
anova,1617,814,2,677
anova,1617,814,2,7791
anova,1617,814,2,9716
anova,1617,29,0,7478
anova,1617,29,0,9657
anova,1617,29,0,8090
anova,1617,29,1,7478
anova,1617,29,1,9657
anova,1617,29,1,8090
anova,1617,29,2,7478
anova,1617,29,2,9657
anova,1617,29,2,8090
anova,1617,812,0,7793
anova,1617,812,0,560
anova,1617,812,0,8909
anova,1617,812,1,7793
anova,1617,812,1,560
anova,1617,812,1,8909
anova,1617,812,2,7793
anova,1617,812,2,560
anova,1617,812,2,8909
anova,1617,166,0,5156
anova,1617,166,0,8956
anova,1617,166,0,6698
anova,1617,166,1,5156
anova,1617,166,1,8956
anova,1617,166,1,6698
anova,1617,166,2,5156
anova,1617,166,2,8956
anova,1617,166,2,6698
anova,1617,461,0,2871
anova,1617,461,0,8246
anova,1617,461,0,2765
anova,1617,461,1,2871
anova,1617,461,1,8246
anova,1617,461,1,2765
anova,1617,461,2,2871
anova,1617,461,2,8246
anova,1617,461,2,2765
anova,1617,528,0,5940
anova,1617,528,0,7951
anova,1617,528,0,2855
anova,1617,528,1,5940
anova,1617,528,1,7951
anova,1617,528,1,2855
anova,1617,528,2,5940
anova,1617,528,2,7951
anova,1617,528,2,2855
anova,1617,759,0,6563
anova,1617,759,0,653
anova,1617,759,0,8728
anova,1617,759,1,6563
anova,1617,759,1,653
anova,1617,759,1,8728
anova,1617,759,2,6563
anova,1617,759,2,653
anova,1617,759,2,8728
anova,1617,629,0,2444
anova,1617,629,0,1031
anova,1617,629,0,3064
anova,1617,629,1,2444
anova,1617,629,1,1031
anova,1617,629,1,3064
anova,1617,629,2,2444
anova,1617,629,2,1031
anova,1617,629,2,3064
anova,1617,296,0,367
anova,1617,296,0,8840
anova,1617,296,0,5062
anova,1617,296,1,367
anova,1617,296,1,8840
anova,1617,296,1,5062
anova,1617,296,2,367
anova,1617,296,2,8840
anova,1617,296,2,5062
anova,1617,197,0,8906
anova,1617,197,0,3977
anova,1617,197,0,5505
anova,1617,197,1,8906
anova,1617,197,1,3977
anova,1617,197,1,5505
anova,1617,197,2,8906
anova,1617,197,2,3977
anova,1617,197,2,5505
anova,1617,762,0,7123
anova,1617,762,0,3657
anova,1617,762,0,8624
anova,1617,762,1,7123
anova,1617,762,1,3657
anova,1617,762,1,8624
anova,1617,762,2,7123
anova,1617,762,2,3657
anova,1617,762,2,8624
anova,1617,662,0,8632
anova,1617,662,0,2560
anova,1617,662,0,4670
anova,1617,662,1,8632
anova,1617,662,1,2560
anova,1617,662,1,4670
anova,1617,662,2,8632
anova,1617,662,2,2560
anova,1617,662,2,4670
anova,1617,801,0,9430
anova,1617,801,0,7743
anova,1617,801,0,7593
anova,1617,801,1,9430
anova,1617,801,1,7743
anova,1617,801,1,7593
anova,1617,801,2,9430
anova,1617,801,2,7743
anova,1617,801,2,7593
anova,1617,809,0,8528
anova,1617,809,0,117
anova,1617,809,0,3884
anova,1617,809,1,8528
anova,1617,809,1,117
anova,1617,809,1,3884
anova,1617,809,2,8528
anova,1617,809,2,117
anova,1617,809,2,3884
anova,1617,823,0,6562
anova,1617,823,0,9624
anova,1617,823,0,2688
anova,1617,823,1,6562
anova,1617,823,1,9624
anova,1617,823,1,2688
anova,1617,823,2,6562
anova,1617,823,2,9624
anova,1617,823,2,2688
anova,735,739,0,4398
anova,735,739,0,8383
anova,735,739,0,3843
anova,735,739,1,4398
anova,735,739,1,8383
anova,735,739,1,3843
anova,735,739,2,4398
anova,735,739,2,8383
anova,735,739,2,3843
anova,735,508,0,9476
anova,735,508,0,1943
anova,735,508,0,4259
anova,735,508,1,9476
anova,735,508,1,1943
anova,735,508,1,4259
anova,735,508,2,9476
anova,735,508,2,1943
anova,735,508,2,4259
anova,735,281,0,3024
anova,735,281,0,362
anova,735,281,0,2114
anova,735,281,1,3024
anova,735,281,1,362
anova,735,281,1,2114
anova,735,281,2,3024
anova,735,281,2,362
anova,735,281,2,2114
anova,735,217,0,8963
anova,735,217,0,1253
anova,735,217,0,4981
anova,735,217,1,8963
anova,735,217,1,1253
anova,735,217,1,4981
anova,735,217,2,8963
anova,735,217,2,1253
anova,735,217,2,4981
anova,735,83,0,2303
anova,735,83,0,4702
anova,735,83,0,624
anova,735,83,1,2303
anova,735,83,1,4702
anova,735,83,1,624
anova,735,83,2,2303
anova,735,83,2,4702
anova,735,83,2,624
anova,735,664,0,266
anova,735,664,0,7610
anova,735,664,0,2150
anova,735,664,1,266
anova,735,664,1,7610
anova,735,664,1,2150
anova,735,664,2,266
anova,735,664,2,7610
anova,735,664,2,2150
anova,735,584,0,3140
anova,735,584,0,1883
anova,735,584,0,1651
anova,735,584,1,3140
anova,735,584,1,1883
anova,735,584,1,1651
anova,735,584,2,3140
anova,735,584,2,1883
anova,735,584,2,1651
anova,735,117,0,6497
anova,735,117,0,5356
anova,735,117,0,5489
anova,735,117,1,6497
anova,735,117,1,5356
anova,735,117,1,5489
anova,735,117,2,6497
anova,735,117,2,5356
anova,735,117,2,5489
anova,735,670,0,1416
anova,735,670,0,2613
anova,735,670,0,3955
anova,735,670,1,1416
anova,735,670,1,2613
anova,735,670,1,3955
anova,735,670,2,1416
anova,735,670,2,2613
anova,735,670,2,3955
anova,735,27,0,1419
anova,735,27,0,7475
anova,735,27,0,6012
anova,735,27,1,1419
anova,735,27,1,7475
anova,735,27,1,6012
anova,735,27,2,1419
anova,735,27,2,7475
anova,735,27,2,6012
anova,735,40,0,7919
anova,735,40,0,6925
anova,735,40,0,1922
anova,735,40,1,7919
anova,735,40,1,6925
anova,735,40,1,1922
anova,735,40,2,7919
anova,735,40,2,6925
anova,735,40,2,1922
anova,735,150,0,1964
anova,735,150,0,6311
anova,735,150,0,7861
anova,735,150,1,1964
anova,735,150,1,6311
anova,735,150,1,7861
anova,735,150,2,1964
anova,735,150,2,6311
anova,735,150,2,7861
anova,735,483,0,3113
anova,735,483,0,2191
anova,735,483,0,2357
anova,735,483,1,3113
anova,735,483,1,2191
anova,735,483,1,2357
anova,735,483,2,3113
anova,735,483,2,2191
anova,735,483,2,2357
anova,735,240,0,7625
anova,735,240,0,9890
anova,735,240,0,3497
anova,735,240,1,7625
anova,735,240,1,9890
anova,735,240,1,3497
anova,735,240,2,7625
anova,735,240,2,9890
anova,735,240,2,3497
anova,735,3,0,4778
anova,735,3,0,7470
anova,735,3,0,5267
anova,735,3,1,4778
anova,735,3,1,7470
anova,735,3,1,5267
anova,735,3,2,4778
anova,735,3,2,7470
anova,735,3,2,5267
anova,97,503,0,2669
anova,97,503,0,3542
anova,97,503,0,9865
anova,97,503,1,2669
anova,97,503,1,3542
anova,97,503,1,9865
anova,97,503,2,2669
anova,97,503,2,3542
anova,97,503,2,9865
anova,97,564,0,1660
anova,97,564,0,2482
anova,97,564,0,4712
anova,97,564,1,1660
anova,97,564,1,2482
anova,97,564,1,4712
anova,97,564,2,1660
anova,97,564,2,2482
anova,97,564,2,4712
anova,97,426,0,8308
anova,97,426,0,5165
anova,97,426,0,7048
anova,97,426,1,8308
anova,97,426,1,5165
anova,97,426,1,7048
anova,97,426,2,8308
anova,97,426,2,5165
anova,97,426,2,7048
anova,97,837,0,3440
anova,97,837,0,3357
anova,97,837,0,9434
anova,97,837,1,3440
anova,97,837,1,3357
anova,97,837,1,9434
anova,97,837,2,3440
anova,97,837,2,3357
anova,97,837,2,9434
anova,97,788,0,866
anova,97,788,0,8386
anova,97,788,0,7323
anova,97,788,1,866
anova,97,788,1,8386
anova,97,788,1,7323
anova,97,788,2,866
anova,97,788,2,8386
anova,97,788,2,7323
anova,97,5,0,9784
anova,97,5,0,3670
anova,97,5,0,482
anova,97,5,1,9784
anova,97,5,1,3670
anova,97,5,1,482
anova,97,5,2,9784
anova,97,5,2,3670
anova,97,5,2,482
anova,97,416,0,6318
anova,97,416,0,4908
anova,97,416,0,2395
anova,97,416,1,6318
anova,97,416,1,4908
anova,97,416,1,2395
anova,97,416,2,6318
anova,97,416,2,4908
anova,97,416,2,2395
anova,97,485,0,5246
anova,97,485,0,4053
anova,97,485,0,8513
anova,97,485,1,5246
anova,97,485,1,4053
anova,97,485,1,8513
anova,97,485,2,5246
anova,97,485,2,4053
anova,97,485,2,8513
anova,97,196,0,6110
anova,97,196,0,9278
anova,97,196,0,9282
anova,97,196,1,6110
anova,97,196,1,9278
anova,97,196,1,9282
anova,97,196,2,6110
anova,97,196,2,9278
anova,97,196,2,9282
anova,97,475,0,6510
anova,97,475,0,3177
anova,97,475,0,2994
anova,97,475,1,6510
anova,97,475,1,3177
anova,97,475,1,2994
anova,97,475,2,6510
anova,97,475,2,3177
anova,97,475,2,2994
anova,97,55,0,7867
