quantity,basin,python,julia,absdiff,tol,window,ssp,tap_onset_K,in_lit_bracket,first_fire_year,k_c,cm2100_med,cm2100_q05,cm2100_q95,m2300_med,m2300_q05,m2300_q95,lit_lo,lit_hi,in_band,ratio_med,ratio_q05,ratio_q95,g4_cm_med,tap_V_m,tap_tau,within_inventory,m2300_SSP1-2.6_med,tap2100_SSP1-2.6_m,m2300_SSP2-4.5_med,tap2100_SSP2-4.5_m,m2300_SSP5-8.5_med,tap2100_SSP5-8.5_m,g4_rel_to_base,headroom_bind_frac,bands_ok,ratio_ok,g4_ok,all_pass
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,12.065410042430049,10.291987128967875,14.221199104106471,7.433164807479095,1.75,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.2092045590646356,0.0,1.0,0.0,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,10.836089423218853,9.3114312305246,12.694370341218526,7.433164807479095,1.75,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.9837956277240685,0.0,1.0,0.0,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,8.55329969103067,7.497559215592921,9.856950224409493,7.433164807479095,1.75,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.5666399182312896,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,6.303955875772822,5.704183420939618,7.0862301093367694,7.433164807479095,1.75,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.1557257121828206,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,13.395569886479564,11.362190934428234,15.876026588823436,7.433164807479095,2.0,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.4535514405501306,0.0,1.0,0.0,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,11.993707305442868,10.233923569055115,14.131352877573942,7.433164807479095,2.0,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.1959412333037687,0.0,1.0,0.0,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,9.39026792525405,8.16374631351907,10.892648866944768,7.433164807479095,2.0,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.7191918510263067,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,6.821787068027499,6.1167602977158175,7.718359764853602,7.433164807479095,2.0,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.249575615542342,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,14.731845986838332,12.43229626601067,17.521937247976503,7.433164807479095,2.25,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.697898322035626,0.0,1.0,0.0,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,13.147950752357989,11.162962840552474,15.568205365169533,7.433164807479095,2.25,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.4080868388834684,0.0,1.0,0.0,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,10.22149602756854,8.825782764424739,11.92977876626665,7.433164807479095,2.25,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.8717437838213238,0.0,1.0,0.0,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,7.335926137908082,6.521970785256874,8.352986925358914,7.433164807479095,2.25,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.3434255189018636,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,16.06201455824165,13.502514937158415,19.181955420435887,7.433164807479095,2.5,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.9422452035211206,0.0,1.0,0.0005,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,14.307518257077259,12.092097571793115,16.999150936011596,7.433164807479095,2.5,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.620232444463168,0.0,1.0,0.0005,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,11.05629931891367,9.48730747532534,12.968758220969915,7.433164807479095,2.5,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.024295716616341,0.0,1.0,0.0005,True,True,True,False
tap_cell,high,,,,,,,4.69,False,,1.0,,,,,,,,,,7.847227368624345,6.93762571423266,8.989105254494973,7.433164807479095,2.5,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.437275422261385,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,4.048940719148081,3.8583507858615,4.302886552504732,7.433164807479095,0.25,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7420773479179356,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,3.865179189045079,3.693216836216077,4.082324731484462,7.433164807479095,0.25,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7076166112344708,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,3.545293051126903,3.3894170124671725,3.686991806997882,7.433164807479095,0.25,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.6471919760191647,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,3.232589927558937,3.074922971608341,3.339568043955867,7.433164807479095,0.25,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.5893580369920319,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,5.376902916911145,4.953366506011194,5.934513633333813,7.433164807479095,0.5,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.9853783071697007,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,5.000095522297478,4.648163811124165,5.471416121688711,7.433164807479095,0.5,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.9164568338027713,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,4.340541531692538,4.104443752819208,4.657707168437729,7.433164807479095,0.5,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.795607563372159,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,3.7190110287495735,3.5580533472078395,3.901480465778793,7.433164807479095,0.5,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.6799396853178935,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,6.706691587832163,6.025078625167522,7.579195047502048,7.433164807479095,0.75,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.2286792664214659,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,6.1386164135852095,5.568662067998621,6.880059844474245,7.433164807479095,0.75,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.1252970563710716,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,5.149932051322368,4.768560530159114,5.657093182920904,7.433164807479095,0.75,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.9440231507251532,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,4.205220687790973,3.990636108323208,4.4933460590190055,7.433164807479095,0.75,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7705213336437551,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,8.036729550992423,7.088587515941506,9.221408587125332,7.433164807479095,1.0,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.4719802256732306,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,7.285509526398967,6.481714735918187,8.289969948693038,7.433164807479095,1.0,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.3341372789393722,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,5.959421890559295,5.423524147246998,6.657304267102338,7.433164807479095,1.0,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.0924387380781475,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,4.698764537474055,4.401657396400221,5.098620731651675,7.433164807479095,1.0,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.8611029819696167,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,9.368623974372746,8.146350587399043,10.866062060303754,7.433164807479095,1.25,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.7152811849249958,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,8.424703759765748,7.395453637921209,9.698489987362318,7.433164807479095,1.25,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.5429775015076728,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,6.7739368407163605,6.078741106193838,7.660278046068879,7.433164807479095,1.25,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.2408543254311417,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,5.19085097571227,4.802163472938695,5.708734984005856,7.433164807479095,1.25,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.9516846302954782,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,10.697296118254343,9.20207854861763,12.522901594952726,7.433164807479095,1.5,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.958582144176761,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,9.567287628964564,8.305938907072749,11.114457059154011,7.433164807479095,1.5,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.751817724075973,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,7.585030339586977,6.726616634089734,8.664851367751641,7.433164807479095,1.5,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.389269912784136,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,5.685585845939471,5.199091742476457,6.318804882979766,7.433164807479095,1.5,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.0422662786213395,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,12.025829591998214,10.259935606925785,14.171603310902734,7.433164807479095,1.75,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.201883103428526,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,10.708792595936098,9.211081452421293,12.537018456112827,7.433164807479095,1.75,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.9606579466442735,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,8.395669989400492,7.372618148913892,9.663051857788664,7.433164807479095,1.75,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.5376855001371301,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,6.1792990897208995,5.601960208531874,6.931220993236595,7.433164807479095,1.75,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.1328479269472012,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,13.349885676448054,11.325524677986165,15.819374679420319,7.433164807479095,2.0,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.4451840626802914,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,11.849632491921323,10.118162374327767,13.95222664864866,7.433164807479095,2.0,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.169498169212574,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,9.208506138954487,8.016768943960079,10.668921488654844,7.433164807479095,2.0,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.6861010874901243,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,6.677195031141645,6.002134969590018,7.544233352488991,7.433164807479095,2.0,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.2234295752730628,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,14.68061600208979,12.39104991824335,17.45857422938481,7.433164807479095,2.25,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.688485021932056,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,12.986091785646256,11.032603699709954,15.366791450756233,7.433164807479095,2.25,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.3783383917808747,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,10.017918560672292,8.664514671513553,11.67668890316744,7.433164807479095,2.25,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.8345166748431185,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,7.175609940242467,6.3934678298896594,8.153422748697471,7.433164807479095,2.25,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.3140112235989245,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,16.004892598157305,13.45673786859488,19.11090427721783,7.433164807479095,2.5,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.931785981183822,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,14.127356316272515,11.947431666030731,16.776658247050637,7.433164807479095,2.5,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.587178614349175,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,10.831329272276644,9.30768675246504,12.688498871519787,7.433164807479095,2.5,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.9829322621961127,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.0,,,,,,,,,,7.669034871091927,6.793511712817777,8.768998267366976,7.433164807479095,2.5,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.4045928719247858,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,4.035436962080492,3.8453149961450386,4.286268026227647,7.433164807479095,0.25,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7395104850076745,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,3.828501174049352,3.6589675554832075,4.034276963794195,7.433164807479095,0.25,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7004964100880859,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,3.500530995974698,3.3437215689003117,3.633447216564231,7.433164807479095,0.25,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.6388269722871529,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,3.199276926889393,3.0407432806534715,3.3051761314829275,7.433164807479095,0.25,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.5829507672151828,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,5.34862610290952,4.929705415958321,5.899347140365056,7.433164807479095,0.5,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.9802445813491786,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,4.922824312766173,4.584663093284618,5.373939935067369,7.433164807479095,0.5,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.9022164315100014,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,4.249307532316928,4.0279125164180405,4.550521343008344,7.433164807479095,0.5,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7788775559081355,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,3.6512004028120195,3.4922487154540707,3.8175341448408804,7.433164807479095,0.5,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.6671251457641951,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,6.663424118255973,5.991656370635588,7.527910957254466,7.433164807479095,0.75,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.2209786776906824,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,6.021585142510546,5.474324657299154,6.734965325238869,7.433164807479095,0.75,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.103936452931917,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,5.013303635825368,4.659080442944674,5.48804400144394,7.433164807479095,0.75,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.9189281395291179,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,4.100133892524382,3.9009900849508785,4.3628989296453335,7.433164807479095,0.75,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7512995243132073,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,7.9810006232995665,7.0453824379706305,9.152952203364608,7.433164807479095,1.0,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.4617127740321867,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,7.129265915688905,6.357583256974036,8.096739131526368,7.433164807479095,1.0,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.3056564743538326,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,5.777192396995531,5.274848381110156,6.432543823132047,7.433164807479095,1.0,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.0589787231501004,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,4.559243793819006,4.285713697618361,4.926367672590436,7.433164807479095,1.0,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.8354739028622197,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,9.297693558284738,8.089346496395677,10.779108843229958,7.433164807479095,1.25,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.7024468703736906,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,8.228425651593879,7.242367525596827,9.459938830309145,7.433164807479095,1.25,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.5073764957757478,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,6.542216573353907,5.894116594517009,7.37951458358534,7.433164807479095,1.25,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.1990293067710827,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,5.01733398380421,4.66212844834055,5.4928893884370735,7.433164807479095,1.25,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.919648281411232,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,10.611876050756516,9.135282540172883,12.418163168570786,7.433164807479095,1.5,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.9431809667151945,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,9.334394346723709,8.118871854372276,10.824015370367636,7.433164807479095,1.5,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.7090965171976635,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,7.312248768654819,6.503087357083616,8.323503581743074,7.433164807479095,1.5,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.3390798903920653,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,5.476763866827696,5.034159855996002,6.059329818966548,7.433164807479095,1.5,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.0038226599602442,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,11.928238001236014,10.181275970010084,14.04988718519647,7.433164807479095,1.75,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.183915063056699,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,10.432846568400933,8.995046207760883,12.197249008152541,7.433164807479095,1.75,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.9108165386195788,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,8.075519601710209,7.118010260330987,9.269400402749683,7.433164807479095,1.75,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.479130474013048,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,5.935046132827889,5.403177212780607,6.627856242884522,7.433164807479095,1.75,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.0879970385092568,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,13.238065038848923,11.23553973390134,15.680341699383412,7.433164807479095,2.0,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.4246491593982027,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,11.538951381049305,9.869921294886781,13.566366741901733,7.433164807479095,2.0,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.1125365600414945,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,8.84037006449508,7.72633574420934,10.213346290894211,7.433164807479095,2.0,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.6191810576340302,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,6.394000732703257,5.777481157115205,7.197658473146151,7.433164807479095,2.0,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.1721714170582689,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,14.554420154162838,12.2898246867172,17.303071098214925,7.433164807479095,2.25,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.665383255739707,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,12.637385785567552,10.751878901701424,14.932825130060591,7.433164807479095,2.25,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.31425658146341,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,9.607752819686912,8.338106008663267,11.164860846484654,7.433164807479095,2.25,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.7592316412550129,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,6.858397975972467,6.145954806213045,7.763447554577363,7.433164807479095,2.25,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.2563457956072814,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,15.865036006940509,13.344393512918284,18.936533240465227,7.433164807479095,2.5,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.9061173520812114,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,13.738489047027787,11.635504229975815,16.29738165685256,7.433164807479095,2.5,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,2.515976602885326,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,10.370637942315497,8.945079481052232,12.117038051769049,7.433164807479095,2.5,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.899282224875995,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,7.320083618635624,6.5093006013243,8.333275328460335,7.433164807479095,2.5,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,1.3405201741562935,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,4.010949334124158,3.8234495435344313,4.255445106073398,7.433164807479095,0.25,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7348894140477285,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,3.77339409456354,3.6085333365363375,3.9659021215729826,7.433164807479095,0.25,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.6899065322951559,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,3.438932328776764,3.2838394432755624,3.562907833196476,7.433164807479095,0.25,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.6274852601369632,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,3.1529959783023567,2.992295907408981,3.2607474129113028,7.433164807479095,0.25,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.5746502131640654,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,5.297698984626878,4.887742279603917,5.837967249407157,7.433164807479095,0.5,50.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.9710024394292865,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,4.807335923092619,4.490531780876264,5.230897583254732,7.433164807479095,0.5,100.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.8810366759241413,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,4.126750850741233,3.9224868742822476,4.395452328557173,7.433164807479095,0.5,200.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.7561941316077558,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,3.562990026734198,3.407409669633488,3.708424877794714,7.433164807479095,0.5,400.0,True,0.10076712129436026,0.0,0.1831107755008981,0.0,0.6505240376619603,0.0,1.0,0.0,False,False,True,False
